datetime_x,fips,changepoint,outbreak,capacity,county_x,state_x,date.x,weekly new cases,days_from_start,log_rolled_cases.x.x,t0.hat,tau.hat,predicted.grf.future,predicted.grf.future.0,predicted.grf.future.last,Predicted_Double_Days,predicted.grf.past,predicted.grf.past.0,predicted.grf.past.last,log_rolled_cases.x.y,block.mse,block new cases,block.mse.0,block.mse.last,block.mae,block.mae.0,block.mae.last,block.mape,block.mape.0,block.mape.last,log_rolled_cases.x,date,county_y,state_y,cases,deaths,datetime_y,rolled_cases,LAT,LON,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,log_rolled_cases,shifted_log_rolled_cases,delta cases,delta_ranked,TLGRF_predictor,TLGRF_predictor_rank,TLGRF_decision,P,N,CDPHE_TP,TLGRF_TP,CDPHE_FP,TLGRF_FP,CDPHE_FN,TLGRF_FN,CDPHE_TN,TLGRF_TN
2021-04-22,8071,0.0,0,1.0,Las Animas,Colorado,2021-04-22,13.0,457.0,3.89763426797605,277.800809269521,0.0221401022318878,4.12246911826758,4.05425656428281,4.05261498359926,31.3073161677467,4.13925330252115,3.96186729182377,3.9615323796931,3.67449071666184,0.0583797578545065,9.85714285714289,0.0041258813526217,0.0040829686810046,0.241619034545101,0.06423302384772,0.0638981117170503,0.0619912023378652,0.0164800028508254,0.0163940758223657,,2021-04-22,Las Animas,Colorado,52.0,11.0,2021-04-22,49.2857142857143,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.897634267976047,3.937412239432966,1.9999999999999858,6.0,1.091190752857328,6.0,0,False,True,False,False,False,False,False,False,True,True
2021-04-26,8071,0.0,0,2.0,Las Animas,Colorado,2021-04-26,7.0,461.0,3.92902058179672,919.17289554444,-0.0084911509408881,3.83097715650539,3.86669362981828,3.8695825252105,-81.6317111055202,4.22247219296342,4.08618252433736,4.0875044652291,3.83174217416734,0.0861138480963321,4.71428571428601,0.0246998761831475,0.0251171413078081,0.2934516111667,0.15716194254064,0.15848388343238,0.0746882346522365,0.0400002848722087,0.0403367404504422,,2021-04-26,Las Animas,Colorado,48.0,11.0,2021-04-26,50.8571428571429,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.929020581796718,3.959451698999256,1.571428571428477,5.0,-0.4318356764223094,6.0,0,False,True,False,False,False,False,False,False,True,True
2021-05-04,8071,0.0,0,2.0,Las Animas,Colorado,2021-05-04,24.0,469.0,3.97029191355212,207.937976037785,0.0154678837703698,4.14635222989761,4.08319476916222,4.07856709994471,44.8120241172057,3.88735257415944,3.89679519138284,3.90082336518457,3.92902058179672,0.0068789340188942,2.14285714285691,0.0054017681696283,0.0048258792122946,0.0829393393926803,0.0734967221692804,0.0694685483675501,0.0208899852198718,0.0185116670939001,0.0174970883451737,,2021-05-04,Las Animas,Colorado,55.0,11.0,2021-05-04,53.0,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.970291913552122,3.8098320645316,-7.857142857142804,9.0,0.8197978398295994,6.0,0,False,True,False,False,False,False,False,False,True,True
2021-05-06,8071,0.0,0,1.0,Las Animas,Colorado,2021-05-06,21.0,471.0,3.95398720452718,677.583017029311,-0.01868763977394,3.7297355272399,3.8207907953606,3.8231737261096,-37.0912104976756,4.08041736517267,4.03156986414196,4.0246884419234,3.93741223943297,0.0159845855208443,0.857142857142733,0.0060190690729027,0.0049986649693566,0.126430160645489,0.0775826596147797,0.0707012373962201,0.0319753590757024,0.019621373464727,0.0178809980253021,,2021-05-06,Las Animas,Colorado,48.0,12.0,2021-05-06,52.1428571428572,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.9539872045271793,3.751183337450092,-9.57142857142859,8.0,-0.9744269310697298,8.0,0,False,True,False,False,False,False,False,False,True,True
2021-05-12,8071,0.0,0,1.0,Las Animas,Colorado,2021-05-12,10.0,477.0,3.7744016275521,600.377484537227,-0.0295062248205409,3.43386022280445,3.57378226596727,3.56785805380831,-23.4915576213399,4.06928762439079,4.02478656390523,4.01797473261109,3.97029191355212,0.0869577511315477,-9.42857142857126,0.0626926163525608,0.0593278575080776,0.29488599683869,0.25038493635313,0.24357310505899,0.0781278798435499,0.0663376505895366,0.0645329058998312,,2021-05-12,Las Animas,Colorado,41.0,12.0,2021-05-12,43.5714285714286,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.774401627552099,3.667217957332756,-4.4285714285714874,7.0,-1.2856283671807114,8.0,0,False,True,False,False,False,False,False,False,True,True
2021-06-01,8071,0.0,0,1.0,Las Animas,Colorado,2021-06-01,6.0,497.0,3.07136968775961,677.97558309445,-0.0165531867909729,2.87985032403086,2.95210227800934,2.9554973802228,-41.8739418163242,2.7902267729971,3.04798594513308,3.03735901138404,3.45225255246244,0.0790413385211598,-10.0,0.0005467994192237,0.0011567261075237,0.28114291476251,0.02338374262653,0.0340106763755701,0.0915366573691712,0.0076134575136694,0.0110734557650658,,2021-06-01,Las Animas,Colorado,21.0,13.0,2021-06-01,21.5714285714286,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.0713696877596126,3.044522437723423,-0.5714285714286049,6.0,-0.35707588649098737,6.0,0,False,True,False,False,False,False,False,False,True,True
2021-06-07,8071,0.0,0,2.0,Las Animas,Colorado,2021-06-07,7.0,503.0,3.03769647265303,159.651058627456,0.0089779990453947,3.14543246119777,3.10264758572842,3.10054246597079,77.2050851258992,2.59434993682098,2.77299711664596,2.77279454149613,3.08452777233712,0.196556150834279,-0.999999999999812,0.0700657490705575,0.070173033130655,0.44334653583205,0.26469935600707,0.2649019311569,0.145948266992207,0.0871381846046948,0.087204871698568,,2021-06-07,Las Animas,Colorado,22.0,13.0,2021-06-07,20.8571428571429,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.037696472653025,3.091042453358316,1.1428571428571068,5.0,0.18725540866108983,4.0,0,False,True,False,False,False,False,False,False,True,True
2021-06-16,8071,0.0,0,1.0,Las Animas,Colorado,2021-06-16,4.0,512.0,3.05803615689015,614.334594692445,-0.0283988796675924,2.70739568282945,2.85733673499638,2.859243999217,-24.4075537018784,3.46367018372627,3.30224098675499,3.30347410219359,3.07797037179096,0.164538963727286,-0.428571428571267,0.0596359989293154,0.0602397849947743,0.40563402683612,0.24420482986484,0.24543794530344,0.132645268409327,0.0798567503247517,0.080259988015654,,2021-06-16,Las Animas,Colorado,20.0,14.0,2021-06-16,21.2857142857143,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.058036156890146,3.7205165390571193,20.000000000000014,1.0,-0.6044904386387527,6.0,0,True,False,False,False,False,False,True,True,False,False
2021-07-12,8071,0.0,0,1.0,Las Animas,Colorado,2021-07-12,32.0,538.0,3.60704943586631,487.600346983032,0.0783062931796366,4.49475405755609,4.11861950530497,4.15519348812377,8.85174297511247,,,,,,,,,,,,,,,,2021-07-12,Las Animas,Colorado,48.0,14.0,2021-07-12,36.8571428571429,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.607049435866305,4.0125145439744685,18.428571428571388,1.0,2.8861462343351807,1.0,1,True,False,False,True,False,False,True,False,False,False
2021-07-14,8071,0.0,0,1.0,Las Animas,Colorado,2021-07-14,27.0,540.0,3.79709303875417,476.70769703831,0.0645541280780519,4.53765832829018,4.23694956368154,4.24897193530053,10.7374570952591,,,,,,,,,,,,,,,,2021-07-14,Las Animas,Colorado,52.0,14.0,2021-07-14,44.5714285714286,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,3.7970930387541695,4.072683065440921,14.142857142857089,3.0,2.877269708621743,2.0,0,False,True,False,False,False,False,False,False,True,True
2021-07-19,8071,0.0,0,1.0,Las Animas,Colorado,2021-07-19,18.0,545.0,4.01251454397447,432.084819164844,0.0375535238491564,4.50323760336893,4.27609646138175,4.27538921091856,18.4575802618192,4.49475405755609,4.11861950530497,4.15519348812377,3.60704943586631,0.232554948459437,18.4285714285713,0.0112582628189469,0.0203572811035591,0.48223951358162,0.1061049613305,0.1426789441493,0.120183866823808,0.0264435082210072,0.0355584864766556,,2021-07-19,Las Animas,Colorado,62.0,14.0,2021-07-19,55.2857142857143,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,4.0125145439744685,4.147659620989822,7.999999999999993,5.0,2.0761733899462183,4.0,0,False,True,False,False,False,False,False,False,True,True
2021-07-31,8071,0.0,0,1.0,Las Animas,Colorado,2021-07-31,32.0,557.0,4.22160634183303,202.096221501606,0.0123189140926809,4.45826155713831,4.31595596772078,4.3078387404818,56.2669059419589,4.3550620470824,4.26762589176412,4.26581310157181,4.14086457785699,0.0178104252636069,5.28571428571463,0.0021177989758601,0.0019542376066022,0.133455705249371,0.0460195499310903,0.0442067597387803,0.0316125413985009,0.0109009571724086,0.0104715494907054,,2021-07-31,Las Animas,Colorado,65.0,14.0,2021-07-31,68.1428571428571,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,4.221606341833027,4.250533978739207,2.000000000000014,9.0,0.8394460031726836,7.0,0,False,True,False,False,False,False,False,False,True,True
2021-08-03,8071,0.0,0,1.0,Las Animas,Colorado,2021-08-03,40.0,560.0,4.25053397873921,341.965076596068,0.0199522872157437,4.48996142532814,4.39372480232321,4.39019998924942,34.7402366989287,4.14715512385627,4.11582804028726,4.11754709990765,4.14539973302239,0.0106871876369079,6.99999999999986,0.0181456898542204,0.0176855099413599,0.10337885488294,0.134705938451949,0.132986878831559,0.0243213806547675,0.0316915331404799,0.0312870993378121,,2021-08-03,Las Animas,Colorado,69.0,14.0,2021-08-03,70.1428571428571,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,4.250533978739207,4.349355852384333,7.28571428571432,7.0,1.3995104318471645,6.0,0,False,True,False,False,False,False,False,False,True,True
2021-08-04,8071,0.0,0,1.0,Las Animas,Colorado,2021-08-04,28.0,561.0,4.23617475766132,1003.00322590827,-0.0095442577898901,4.1517829275023,4.17417991642009,4.16936495313209,-72.6245241713996,4.57292352522655,4.40525537583661,4.41051374846767,4.18314006100523,0.113399732456701,3.57142857142877,0.0285882554425384,0.0303940837153767,0.33674876756523,0.169080618175291,0.17433899080635,0.0794935966596289,0.0399135134520833,0.041154815554068,,2021-08-04,Las Animas,Colorado,76.0,14.0,2021-08-04,69.1428571428572,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,4.23617475766132,4.387369479084377,11.285714285714207,5.0,-0.6599172529009734,10.0,0,False,True,False,False,False,False,False,False,True,True
2021-08-25,8071,0.0,0,1.0,Las Animas,Colorado,2021-08-25,60.0,582.0,4.85759510855303,378.426373320933,0.0244624383901887,5.15114436923529,5.03084698400238,5.02883217728435,28.3351630570871,5.11776848848103,4.92116713827707,4.92394750716257,4.67815507874458,0.0676901876231595,21.1428571428578,0.0040414029632343,0.0044026408012393,0.260173379928,0.0635720297240408,0.0663523986095402,0.0535601206181015,0.0130871405095303,0.0136595161034953,,2021-08-25,Las Animas,Colorado,145.0,15.0,2021-08-25,128.714285714286,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,4.857595108553027,5.055335473014163,28.14285714285697,4.0,3.148665284222867,5.0,0,False,True,False,False,False,False,False,False,True,True
2021-08-26,8071,0.0,0,2.0,Las Animas,Colorado,2021-08-26,59.0,583.0,4.89142266563028,426.091215201118,0.0321997353352949,5.27781948965382,5.11519299123539,5.11682081297734,21.5264868901009,4.94754027153468,4.83632638468821,4.83105753281188,4.69265764011121,0.0031491856924415,24.0,0.0030356001736475,0.003643949260183,0.0561176059044,0.0550962809420703,0.0603651328183998,0.0114726552458269,0.0112638560820364,0.0123410175208446,,2021-08-26,Las Animas,Colorado,142.0,15.0,2021-08-26,133.142857142857,37.318831,-104.04411,4772.9360029,14179.0,8544.0,6477.0,2426.0,500.0,25118.0,1270.0,3253.0,2547.0,2939.0,467.0,6708.0,224.0,202.0,920.0,128.0,618.0,822.0,18.2,2.6,7.7,1.8,25118.0,1677.0,12.2,2.2,22.9,0.3,18.0,0.2,21.6,1.7,7.2,1.8,47.3,0.2,1.7,0.8,2.4,1.1,10.8,1.7,2.0,1.0,9.5,2.5,5.8,2.2,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,9.3,2.2,14210.0,4.891422665630277,5.079628165583209,27.57142857142904,6.0,4.287164761784973,4.0,0,False,True,False,False,False,False,False,False,True,True
