Date,PROVNUM,PROVNAME,CITY,COUNTY,Case,ever_had_case,first_week,case_count_outbreak,case_count_CMS,Case_a,ever_had_case_a,first_week_a,homes_this,homes_last,homes_two,connections_this,connections_last,connections_two,homes_this_a,homes_last_a,homes_two_a,connections_this_a,connections_last_a,connections_two_a,OOS_homes,OOS_connections
26apr2020 00:00:00,065110,MESA MANOR CENTER,GRAND JUNCTION,Mesa County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065113,MEDALLION POST ACUTE REHABILITATION,COLORADO SPRINGS,El Paso County,0,0,12jul2020 00:00:00,0,0,0,0,21jun2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065119,"VALLEY MANOR CARE CENTER, INC",MONTROSE,Montrose County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065120,CLEAR CREEK CARE CENTER,WESTMINSTER,Adams County,1,1,19apr2020 00:00:00,19,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065121,"PAVILION AT VILLA PUEBLO, THE",PUEBLO,Pueblo County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065124,HOLLY HEIGHTS CARE CENTER,DENVER,Denver County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,4,0,0,4,0,0,4,0,0,4,0,0,0
26apr2020 00:00:00,065129,NORTH SHORE HEALTH & REHAB FACILITY,LOVELAND,Larimer County,0,0,16aug2020 00:00:00,0,0,0,0,07jun2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065139,GOOD SAMARITAN SOCIETY -- LOVELAND VILLAGE,LOVELAND,Larimer County,0,0,,0,0,0,0,,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065142,LEMAY AVENUE HEALTH AND REHABILITATION FACILITY,FORT COLLINS,Larimer County,1,1,26apr2020 00:00:00,7,0,1,1,26apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065144,GUNNISON VALLEY HEALTH SENIOR CARE CENTER,GUNNISON,Gunnison County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065146,CHERRY CREEK NURSING CENTER,AURORA,Arapahoe County,1,1,19apr2020 00:00:00,17,0,1,1,19apr2020 00:00:00,0,3,0,0,3,0,0,3,0,0,3,0,0,0
26apr2020 00:00:00,065147,CHEYENNE MOUNTAIN CENTER,COLORADO SPRINGS,El Paso County,0,0,24may2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065150,DEVONSHIRE ACRES,STERLING,Logan County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065152,SUNDANCE SKILLED NURSING AND REHABILITATION,COLORADO SPRINGS,El Paso County,0,0,09aug2020 00:00:00,0,0,0,0,02aug2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065153,VISTA GRANDE INN,CORTEZ,Montezuma County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065163,EBEN EZER LUTHERAN CARE CENTER,BRUSH,Morgan County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065165,SIERRA VISTA HEALTHCARE CENTER,LOVELAND,Larimer County,0,0,,0,0,0,0,24may2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065166,FORT COLLINS HEALTH CARE CENTER,FORT COLLINS,Larimer County,0,0,,0,0,0,0,02aug2020 00:00:00,1,1,0,1,1,0,1,1,0,1,1,0,0,0
26apr2020 00:00:00,065168,ASPEN LIVING CENTER,COLORADO SPRINGS,El Paso County,1,1,19apr2020 00:00:00,3,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065169,BELMONT LODGE HEALTH CARE CENTER,PUEBLO,Pueblo County,0,0,23aug2020 00:00:00,0,0,0,0,14jun2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065170,SUNSET MANOR,BRUSH,Morgan County,0,0,03may2020 00:00:00,0,0,0,0,03may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065171,WESTLAKE CARE COMMUNITY,LAKEWOOD,Jefferson County,0,0,,0,0,0,0,24may2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065172,TERRACE GARDENS HEALTHCARE CENTER,COLORADO SPRINGS,El Paso County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065174,STERLING LIVING CENTER,STERLING,Logan County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065175,CEDARWOOD HEALTH CARE CENTER,COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,02aug2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065176,SUMMIT REHABILITATION AND CARE COMMUNITY,AURORA,Arapahoe County,0,0,10may2020 00:00:00,0,0,0,0,10may2020 00:00:00,0,3,0,0,3,0,0,3,0,0,3,0,0,0
26apr2020 00:00:00,065179,HILDEBRAND CARE CENTER,CANON CITY,Fremont County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065181,VALLEY VIEW VILLA,FORT MORGAN,Morgan County,0,0,,0,0,0,0,26jul2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065183,CENTURA HEALTH PROGRESSIVE CARE CENTER,CANON CITY,Fremont County,0,0,,0,0,0,0,,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065185,PROSPECT PARK LIVING CENTER,ESTES PARK,Larimer County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26apr2020 00:00:00,065187,LINCOLN COMMUNITY HOSPITAL NURSING HOME,HUGO,Lincoln County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065188,BEAR CREEK CENTER,MORRISON,Jefferson County,0,0,,0,0,0,0,24may2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065189,PEAKS CARE CENTER THE,LONGMONT,Boulder County,1,1,19apr2020 00:00:00,7,0,1,1,19apr2020 00:00:00,0,1,0,0,2,0,0,1,0,0,2,0,0,0
26apr2020 00:00:00,065191,AUTUMN HEIGHTS HEALTH CARE CENTER,DENVER,Denver County,0,0,24may2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,2,0,0,2,0,0,2,0,0,2,0,1,2
26apr2020 00:00:00,065192,REHABILITATION AND NURSING CENTER OF THE ROCKIES,FORT COLLINS,Larimer County,0,0,12jul2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065193,ALPINE LIVING CENTER,THORNTON,Adams County,0,0,26jul2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065195,SAN JUAN LIVING CENTER,MONTROSE,Montrose County,1,1,19apr2020 00:00:00,7,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065196,AVAMERE TRANSITIONAL CARE AND REHAB-MALLEY,NORTHGLENN,Adams County,0,0,10may2020 00:00:00,0,0,0,0,10may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065198,"GARDENS, THE",COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065202,CEDARS HEALTHCARE CENTER,LAKEWOOD,Jefferson County,0,0,,0,0,0,0,05jul2020 00:00:00,0,3,0,0,4,0,0,3,0,0,4,0,0,0
26apr2020 00:00:00,065203,CHERRELYN HEALTHCARE CENTER,LITTLETON,Arapahoe County,1,1,19apr2020 00:00:00,9,0,1,1,19apr2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065206,"ROWAN COMMUNITY, INC",DENVER,Denver County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,1,5,0,1,7,0,1,5,0,1,7,0,0,0
26apr2020 00:00:00,065208,PEARL STREET HEALTH AND REHABILITATION CENTER,ENGLEWOOD,Arapahoe County,1,1,19apr2020 00:00:00,4,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065209,WESTERN HILLS HEALTH CARE CENTER,LAKEWOOD,Jefferson County,0,0,,0,0,0,0,07jun2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065211,"FAIRACRES MANOR, INC.",GREELEY,Weld County,1,1,19apr2020 00:00:00,12,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065212,CENTENNIAL HEALTH CARE CENTER,GREELEY,Weld County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26apr2020 00:00:00,065213,HEALTH CENTER AT FRANKLIN PARK,DENVER,Denver County,1,1,19apr2020 00:00:00,4,0,1,1,19apr2020 00:00:00,1,0,0,1,0,0,1,0,0,1,0,0,0,0
26apr2020 00:00:00,065217,CANON LODGE CARE CENTER,CANON CITY,Fremont County,1,1,19apr2020 00:00:00,2,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065219,KENTON MANOR,GREELEY,Weld County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065220,COLUMBINE MANOR CARE CENTER,SALIDA,Chaffee County,1,1,19apr2020 00:00:00,20,0,1,1,19apr2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065221,SPRING CREEK HEALTH CARE CENTER,FORT COLLINS,Larimer County,0,0,,0,0,0,0,,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065222,BOULDER MANOR,BOULDER,Boulder County,1,1,19apr2020 00:00:00,20,0,1,1,19apr2020 00:00:00,1,1,0,1,1,0,1,1,0,1,1,0,0,0
26apr2020 00:00:00,065223,BERKLEY MANOR CARE CENTER,DENVER,Denver County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065225,COLONIAL COLUMNS NURSING CENTER,COLORADO SPRINGS,El Paso County,0,0,,0,0,0,0,24may2020 00:00:00,1,1,0,2,1,0,1,1,0,2,1,0,0,0
26apr2020 00:00:00,065226,APPLEWOOD LIVING CENTER,LONGMONT,Boulder County,0,0,31may2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,3,0,0,3,0,0,3,0,0,3,0,0,0
26apr2020 00:00:00,065227,GOOD SAMARITAN SOCIETY - FORT COLLINS VILLAGE,FORT COLLINS,Larimer County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065228,PALISADES LIVING CENTER,PALISADE,Mesa County,0,0,,0,0,0,0,19jul2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065229,MINNEQUA MEDICENTER,PUEBLO,Pueblo County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065230,JEWELL CARE CENTER OF DENVER,DENVER,Denver County,1,1,19apr2020 00:00:00,10,0,1,1,19apr2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26apr2020 00:00:00,065231,UNIVERSITY PARK CARE CENTER,PUEBLO,Pueblo County,0,0,31may2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065232,PUEBLO CENTER,PUEBLO,Pueblo County,0,0,,0,0,0,0,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065233,HALLMARK NURSING CENTER,DENVER,Denver County,0,0,10may2020 00:00:00,0,0,0,0,10may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065234,EVERGREEN NURSING HOME,ALAMOSA,Alamosa County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065235,PIONEER HEALTH CARE CENTER,ROCKY FORD,Otero County,0,0,19jul2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065236,RIVERWALK POST ACUTE AND REHABILITATION,PUEBLO,Pueblo County,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065237,HERITAGE PARK CARE CENTER,CARBONDALE,Garfield County,0,0,,0,0,0,0,16aug2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065238,ELMS HAVEN CENTER,THORNTON,Adams County,0,0,19jul2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065239,SAN LUIS CARE CENTER,ALAMOSA,Alamosa County,0,0,14jun2020 00:00:00,0,0,0,0,24may2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2020 00:00:00,065240,AVAMERE TRANSITIONAL CARE AND REHABILITATION,BRIGHTON,Adams County,0,1,19apr2020 00:00:00,0,0,0,1,19apr2020 00:00:00,0,1,0,0,1,0,0,1,0,0,1,0,0,0
