cutoff,lm.mape,slm.mape
758,0.0248656136204025,0.0644506199056753
759,0.0283581172286586,0.0701724823672058
760,0.0216420803005557,0.0714671251992238
761,0.0245897372394533,0.0760575767692532
762,0.0262757245613049,0.0818950746377403
763,0.0243418465475526,0.0847553459276126
764,0.024118907466363,0.0883980648918724
765,0.0198837439267483,0.0916563497173487
766,0.0197558892644692,0.0945498139725934
767,0.0208026001581712,0.0973221894621622
768,0.020397203408095,0.0992815349348528
769,0.0255544325381449,0.0995516056043826
770,0.026737362355873,0.0990346855494102
771,0.0303860794983858,0.0991698088496294
772,0.0283468608006877,0.0995643139391831
773,0.0292788582667476,0.100482941913113
774,0.0286831612414535,0.100874464616048
775,0.0297686290189693,0.101376080318291
776,0.0343889591972081,0.100944872253727
777,0.0305093253652874,0.10289933184999
778,0.0331482183416404,0.104186640020139
779,0.0303500416674011,0.105414523348129
780,0.0292795370724421,0.105287084861018
781,0.0287149968010892,0.104925697546102
782,0.0348118691876651,0.105346736554534
783,0.0412918633905957,0.1028556534785
784,0.0375494355418576,0.101079053722396
785,0.0434981596797841,0.0986771522529585
786,0.0359069296797534,0.0973215273533006
787,0.0309499127766529,0.0958607705467522
788,0.0270764938271032,0.0950383921282985
789,0.0352293300524035,0.0940286341168648
790,0.0451380248099619,0.0914561203700343
791,0.0416465533742977,0.095027251550317
792,0.0458248436583466,0.0956390028683786
793,0.0391074671322007,0.0958484454697722
794,0.0368503394503529,0.0941759075769488
795,0.0342214999890679,0.0934992826505821
796,0.0410025155487348,0.0926912622779562
797,0.0460715639609845,0.0882789151771038
798,0.0546673740274677,0.0854823455290764
799,0.053211451493049,0.0828406147977285
800,0.0432790821191129,0.0801885911317586
801,0.0388609333108788,0.0775456865579483
802,0.0342122622713287,0.0759814866717627
803,0.0441450896702882,0.0759762800816205
804,0.057302546326742,0.0751360975083257
805,0.0517521834522468,0.0744603325829682
806,0.0578070766540449,0.0724698248568544
807,0.0475563840341681,0.0736086565499379
808,0.0432614208966785,0.0719572760128597
809,0.0397691144692625,0.0694597082575455
810,0.0492797867950163,0.0692960630577822
811,0.0577548187447789,0.0669258417769791
812,0.053408867653737,0.0650407435117367
813,0.0545753340050342,0.0613916035712053
814,0.0519310160897855,0.0590158342263259
815,0.0445799541639872,0.0550760108785659
816,0.0364655605076471,0.0546743960917652
817,0.0435508901582285,0.0567266115802916
818,0.0505486209439123,0.0562780148061257
819,0.0495577559265035,0.0547350830244473
820,0.048647074010129,0.0542503335195224
821,0.0457560668136018,0.0517580163549503
822,0.0394206769355281,0.0441425265773461
823,0.0405237636367348,0.0426049492992858
824,0.0502966016837468,0.0429390295849814
825,0.0582676368811007,0.0450298140108748
826,0.0494165963994699,0.0434817059820775
827,0.0488928257060088,0.042577582225311
828,0.0439628577028841,0.0393428561765101
829,0.0317256683037122,0.0339057841207952
830,0.0353295168509389,0.0362180576278184
831,0.043099120618152,0.0407045416382086
832,0.051565809356966,0.0435182911597819
833,0.048384665140181,0.0446965636447324
834,0.0455071210194587,0.0438227322256686
835,0.037425381175113,0.0389419426932703
836,0.029739978802913,0.0316262828573646
837,0.0309007426458236,0.0304336477996268
838,0.0377196649551034,0.0338115991753551
839,0.0399173305483023,0.0348024812621141
840,0.042456294882185,0.03816790404463
841,0.0407520451281349,0.0365885343970663
842,0.0328049905522487,0.0299421500546298
843,0.0302031927344976,0.0300722017112191
844,0.0350565036016228,0.0345287414015878
845,0.0412008968462857,0.0388446999753002
846,0.0429639681134267,0.0406166479847926
847,0.0450099896531323,0.0423468616166243
848,0.0390897603735931,0.0389691286740839
849,0.0305874237788235,0.0312072881177151
850,0.0256278052630337,0.0268398338282166
851,0.0268424246985053,0.0259233434401184
852,0.0312122146211353,0.0290849661539148
853,0.034455909191536,0.0313078814737331
854,0.0356238261280422,0.0334436077546943
855,0.0363103012584497,0.0337502446695666
856,0.0317722482467827,0.0301107584304685
857,0.0242141778383201,0.0243667296132971
858,0.0270808285870729,0.0269812651275438
859,0.0321390818329962,0.0311678728092596
860,0.0354307064026581,0.0334642294155409
861,0.0355304574178975,0.0341489918793579
862,0.0359466648079401,0.034919236879246
863,0.0338628170505633,0.0342960861355702
864,0.0267946771028592,0.0290005170327333
865,0.0281406676769775,0.0291185967425619
866,0.0332862366478346,0.0326387088219922
867,0.0360363302151516,0.0320463479067092
868,0.0361825991576082,0.0318383300294969
869,0.0358666093035942,0.0307548235291456
870,0.0309847433884409,0.0256856835247911
871,0.0216562158432693,0.0227373489528606
872,0.0259076320036878,0.0262830963334259
873,0.0302766615037965,0.0300335911431538
874,0.0380927949766284,0.0394725220061294
875,0.0343398159668991,0.0364211485469878
876,0.0306221124850348,0.0331376006570319
877,0.0262403883155963,0.0298177747092688
878,0.0215227895405344,0.0253267687649321
879,0.022106574472495,0.0254370075034009
880,0.0265006506050979,0.0281638031522325
881,0.0293641267408389,0.0301844351812292
882,0.0290102336866276,0.0294329645328961
883,0.0276908796515588,0.0279745808457996
884,0.0245524612638133,0.025660319903724
885,0.01959052168801,0.0229172040550512
886,0.0215852050870827,0.0245416498605461
887,0.0253329532512084,0.0268373330031053
888,0.0317806464998232,0.0296471403426682
889,0.0306306534704925,0.0313791146734955
890,0.0274969661268437,0.0297566629745648
891,0.02318030367356,0.0267592811970582
892,0.0194917543397959,0.023544867631494
893,0.0194219822419883,0.0230470773495861
894,0.0241497037166303,0.0249464039656392
895,0.0312274462922356,0.0300470304039701
896,0.0298670479243724,0.0266760479037675
897,0.0297278974801625,0.0272447366963453
898,0.0234725599467511,0.0254850829100332
899,0.0187091494890683,0.0233380151362085
900,0.019931146574082,0.0238475730000575
901,0.0239040851139418,0.0260994070585008
902,0.0309137232298949,0.0271520273212536
903,0.031358566351044,0.0264088531170488
904,0.0308237185882824,0.0257176585187608
905,0.0257492488696159,0.0231009322974832
906,0.0230093346118627,0.0195028664321772
907,0.0235499135324392,0.0190829250939126
908,0.028898967774604,0.0214163429210213
909,0.0320774815689052,0.025757922012933
910,0.0346611633012261,0.0293330720385417
911,0.0282348321886576,0.0235956836184022
912,0.0245970705756621,0.0219648035018947
913,0.0194924587613785,0.019917683121063
914,0.0213435661921875,0.0215058186306633
915,0.0245325455261064,0.0238989593879052
916,0.0235562574317811,0.022167620817778
917,0.0255241940100882,0.0226029041193213
918,0.0244073281556925,0.0225011663762324
919,0.0225945606306703,0.0213301323424391
920,0.0167679960698768,0.0160870941510482
921,0.016427104601592,0.0157235205497449
922,0.0203615868421166,0.0176371650788942
923,0.0221345701513916,0.0186884954991316
924,0.0277169619218126,0.0245435195561552
925,0.0258430617161572,0.0234391563096526
926,0.0247845093588696,0.0231064689982258
927,0.0194598617882756,0.0209936160949586
928,0.0200578441799033,0.0221752728632086
929,0.0237704985137893,0.0250955445771763
930,0.0238129431546561,0.0253008290017815
931,0.0260847010920757,0.025229360810503
932,0.026324329492474,0.0244426668668905
933,0.0189772955279942,0.0221447308562606
934,0.0160281553010263,0.0193132561992248
935,0.0151580871571673,0.0194604075059346
936,0.0191156659878579,0.0207585072890863
937,0.0205746632759452,0.021658166566382
938,0.0240591271738796,0.0245841036361289
939,0.0240451127988299,0.0252332752877692
940,0.019061203727632,0.0230238073152289
941,0.0155609452497975,0.0223327913090423
942,0.0151228100484757,0.0224608540796435
943,0.0189231523223596,0.0245358730672907
944,0.0228863120929301,0.0258640661704309
945,0.0226217935476783,0.0267247700993207
946,0.0217464005421546,0.0255897398792124
947,0.0198084188031666,0.0250586035778504
948,0.017636619969826,0.0231894606142927
949,0.0158566021244205,0.0234452594057695
950,0.0206144113053983,0.0245250482594122
951,0.0247543275006152,0.0256419809813286
952,0.0264509585443388,0.0262795403294988
953,0.0258197504567334,0.0263428759325248
954,0.0244030659743679,0.0272762260164032
955,0.0181735031434316,0.0243628215072871
956,0.0163288715827034,0.0242994806138059
957,0.0206054713209457,0.0263041171533404
958,0.0232357784708133,0.028036275983171
959,0.0269897577544304,0.0294123710362474
960,0.0253716751700718,0.0292140349703602
961,0.0228514545003788,0.0296244837030958
962,0.0174594497516028,0.0277570317456559
963,0.0156899534101935,0.0284042247684885
964,0.0204634953791232,0.029679836758527
965,0.0256681308716745,0.0287061869289941
966,0.0294511667656755,0.0316646167453977
967,0.0250230805556826,0.0289079698538343
968,0.0221501272362991,0.0296339043473459
969,0.0188980238634974,0.0302130929693066
970,0.0176499853327359,0.0312755075639382
971,0.0227735026318672,0.0338842005186009
972,0.0304098989816485,0.0396975606812194
973,0.0297798147979119,0.0408973171889289
974,0.0282255972720868,0.0417628875039128
975,0.0243260167943292,0.0427064694809639
976,0.0218294912584942,0.0420927096669688
977,0.0192218683134589,0.0423053557531416
978,0.0246418676754781,0.0430346457365737
979,0.0304187316371206,0.0442173754563712
980,0.0303933171955221,0.0437946565081127
981,0.0332090079315054,0.0458831047356345
982,0.0263437529941602,0.0440255402241056
983,0.0233087504129854,0.0443765033985635
984,0.0195304580123049,0.0445275029661806
985,0.0251492829650426,0.0463113275754611
986,0.0305756757075811,0.0478001612886861
987,0.037100710224998,0.0543520084286775
988,0.0379596610020033,0.0522934111055398
989,0.0267139763173466,0.0517026123611773
990,0.0237338839503541,0.0507085274738518
991,0.0207461153824476,0.0507693371873875
992,0.0256392936500738,0.050983007186114
993,0.0317789374132059,0.051285673769946
994,0.0412144125984628,0.049831260429949
995,0.0361499890290339,0.0480962157383424
996,0.0286434837851996,0.0477863616575533
997,0.0270311334942759,0.0477197125379482
998,0.0222645606143623,0.0473260505728837
999,0.0290618022263021,0.0489569374951698
1000,0.0372961215475181,0.0505485767756095
1001,0.0395476162205983,0.0512983091244629
1002,0.03801910227886,0.0501925701075268
1003,0.0290793743639725,0.0482820848440299
1004,0.0238351938327413,0.0460949136191021
1005,0.0221889373990021,0.0447090015965247
1006,0.0297245320759949,0.0439580629770263
1007,0.036621047532223,0.0431061939590144
1008,0.0421734362857116,0.0419806289425951
1009,0.038615643516426,0.0404033123989144
1010,0.0334214842227391,0.0378788343045901
1011,0.0273927328198556,0.0351650666672082
1012,0.025455945536341,0.0342413709453714
1013,0.0331595301514759,0.0355874575176674
1014,0.0398584474130939,0.0366272810831603
1015,0.041673525357211,0.0369042614026227
1016,0.0361669404854463,0.0348522496949984
1017,0.0293695321878146,0.0331867061806133
1018,0.0261477773719247,0.0278648680001114
1019,0.0262507993035812,0.027985068260504
1020,0.0331108207441597,0.0293250754087952
1021,0.0378499114970488,0.0315726438118805
1022,0.0379085483773574,0.0338950435789886
1023,0.0378148273980189,0.0347730870993808
1024,0.0327954044375027,0.0321130710107461
1025,0.0259613647614481,0.0291355989918274
1026,0.0275481772949411,0.0301272562381131
1027,0.0340882911273994,0.0336882256948686
1028,0.0395114940660329,0.0362383748607842
1029,0.0401522586752114,0.0360609892400919
1030,0.0388230959628382,0.0356665569108742
1031,0.0307028793050042,0.0331746640625947
1032,0.0269572453456707,0.0302106753226237
1033,0.0265140921324414,0.0302397282625355
1034,0.0336721055607315,0.0330221393194255
1035,0.0375906448246347,0.0339123472766956
1036,0.0412880642460157,0.0386769528742686
1037,0.0390080942481681,0.037172457945505
1038,0.0263327294672335,0.029321112353946
1039,0.0238022865480573,0.0303933145264106
1040,0.0279589596729961,0.0347002024268495
1041,0.0345770119333235,0.0391458197806695
1042,0.0394590410369703,0.0420008102479689
1043,0.039171289341847,0.0420964911102207
1044,0.036958880125836,0.0396067853049788
1045,0.0304062573204363,0.0332127403997333
1046,0.030650101569734,0.0297691741555106
1047,0.0356791993359217,0.0312806598362529
1048,0.0447998820079704,0.0346083564237385
1049,0.0446304003925085,0.0340084269980107
1050,0.0433952692843001,0.0348918674608093
1051,0.0460889446914841,0.0362823148909563
1052,0.0350557931188829,0.0310636576289926
1053,0.0298799584383053,0.0272224108974682
1054,0.0346271229712675,0.0302011683313811
1055,0.0405004881693559,0.0336592945031312
1056,0.0429986790552084,0.0348755486707295
1057,0.0429929742705406,0.0362347431526684
1058,0.0383803955726061,0.0316724840558041
1059,0.029267464030408,0.0280288331308321
1060,0.0241466313770406,0.0243697314490741
1061,0.0245613512695803,0.0240979344483708
1062,0.029464316889351,0.0263760506219294
1063,0.0335209708609108,0.0292327632512752
1064,0.0323166338211418,0.0285860315024089
1065,0.0303487926826715,0.0270374664377466
1066,0.0284406262217354,0.0235635254763035
1067,0.0239672375649174,0.0233267284939258
1068,0.0296356268353423,0.0290156879328381
1069,0.0356266906282873,0.0343234787652588
