cutoff,block.mse,block.mse.0,block.mse.last
551,0.104213401381577,0.047923735071997,0.0476015756531966
552,0.118557451019548,0.0413049248760179,0.0411190563514224
553,0.116056032734691,0.0372261611282472,0.0377850863607507
554,0.145361824885617,0.0349386491563672,0.0357587830250638
555,0.134006800400062,0.0312247639122452,0.0320289653354975
556,0.154132687193199,0.0249154110458099,0.025303716027044
557,0.133186245560134,0.028074359874716,0.028561764385936
558,0.131131856747063,0.0364572825767635,0.037193973188049
559,0.156942209623754,0.0314388089900253,0.0318304860314992
560,0.198142962851541,0.0353340571830537,0.0361281237929352
561,0.217503793593021,0.03697549359333,0.0377322073673114
562,0.220433418856071,0.038285466188573,0.0388860558106229
563,0.217917506617631,0.0251875060062808,0.0251872473228619
564,0.17796593920024,0.0222907106464664,0.0217622857034203
565,0.164144458885931,0.0238272212703647,0.0238936450266619
566,0.191257420941711,0.0238228595625281,0.0243226529095568
567,0.191431449405698,0.0245084353486752,0.0255753522656442
568,0.204747241411491,0.0250762943902649,0.026847223201126
569,0.225614703136188,0.0324539992524167,0.0350835489641711
570,0.198514831227471,0.0164768413357956,0.016594744212313
571,0.167295492261533,0.0162732187308481,0.0164652388393686
572,0.142640303350439,0.0184024734183132,0.0185354276395909
573,0.185695100786327,0.0205341352104102,0.0208054461139727
574,0.153349426717472,0.0167142812977398,0.0166694244291382
575,0.175114081379654,0.0174388595858387,0.0174717119730654
576,0.155679510168949,0.0144505929476716,0.0143304561319586
577,0.162515885606932,0.0157861691322357,0.0156608736330333
578,0.13262451374937,0.0141914913650124,0.0140895609772444
579,0.120550667124965,0.0162612849332795,0.016401136572947
580,0.130746056389679,0.0167788742673661,0.0169494779481716
581,0.123417824967725,0.016095754227888,0.0160580748943494
582,0.113401871636846,0.014085334550336,0.0140903060828077
583,0.101279069704618,0.0120473216480602,0.0120127609654763
584,0.0986443085956455,0.0115267709831636,0.011519209960939
585,0.0835232931749497,0.0115895574341539,0.0116064357126242
586,0.0782451227404918,0.014282207898239,0.0144915984943968
587,0.0902188282034399,0.0160657094017698,0.0164120917543947
588,0.0785903580806403,0.0159562714030055,0.0163621069395663
589,0.0746890044125688,0.0143239107802584,0.0146818379547911
590,0.0678922577528136,0.0134504418978671,0.0134173257689569
591,0.0674952442994308,0.0137652801529076,0.013872165170387
592,0.0571925932533607,0.0123824146517431,0.0107642308800486
593,0.0562183205066691,0.0138894452641587,0.0135162597614572
594,0.0710764304914036,0.0154036809463795,0.0153022087160533
595,0.0631872339315484,0.013903359665934,0.013896847682062
596,0.0719225145508023,0.014452175715318,0.0141642756449695
597,0.0605981294620041,0.0121761658200566,0.0120013835790263
598,0.0619864032596076,0.0116437088647215,0.011570931598927
599,0.0577590767481593,0.0113770930416457,0.0113526955486892
600,0.0604401714400015,0.0148120660652874,0.0147699606853017
601,0.042275523141602,0.0153570719298182,0.0154637593608153
602,0.0413984723895062,0.0137566442991203,0.0138025729987055
603,0.032903934559801,0.0102426481890596,0.0101912050793497
604,0.0294209982336219,0.00922392712676165,0.00914811780431356
605,0.0257174041020404,0.00766988376324506,0.00748794684578347
606,0.0230133630687941,0.00819941009754913,0.0080280991401743
607,0.0270421354753458,0.010596861031274,0.0105412915949379
608,0.0565866469173363,0.0184183811402885,0.0186598542565116
609,0.0426365015540478,0.0152514081072953,0.0154263973687285
610,0.04069818422896,0.0139453479538818,0.0140021917588758
611,0.0383311760482569,0.0129564202087224,0.0129358590125552
612,0.037763086999539,0.0137344975782343,0.0135926401831949
613,0.0389822432433872,0.0166177808509147,0.0167298666711491
614,0.045787796193887,0.022077051737938,0.0223218974190741
615,0.0381621732024041,0.0190666469618291,0.0179725852822028
616,0.152757888723212,0.0387479913206393,0.0431294106764449
617,0.173566237373657,0.046546233446278,0.0477832805993969
618,0.173295599999684,0.0499642388473453,0.0484598334620033
619,0.110225886795934,0.0312728290855844,0.0310501584122385
620,0.0875912032518005,0.0255324934064009,0.0257046594066042
621,0.0821511161319501,0.0264193825714591,0.0265828156591796
622,0.0350835677896737,0.0116966124031498,0.0118932179346731
623,0.0392361759941534,0.0188183892320736,0.0189831144335894
624,0.0338568164597837,0.0134174359012481,0.0134367860154532
625,0.0249697071185266,0.0108839157218337,0.0106748228603161
626,0.0259082913317816,0.00907682493461,0.0089368035753022
627,0.0206246928082338,0.0101157047868355,0.00997019045559265
628,0.0241798981077792,0.012647461511866,0.0125720952513821
629,0.0293046909404538,0.015301338844828,0.0152029116585498
630,0.0614978755942602,0.0165275617920002,0.016550390257752
631,0.0434668640046815,0.0148941913441488,0.0151844009241282
632,0.040202197745712,0.0150733972004776,0.015498899683865
633,0.0401294638574411,0.0154996135625895,0.015314270842552
634,0.046580847296549,0.0192399307002034,0.0191252121254391
635,0.0585207153778048,0.0274857981728392,0.0274509410679335
636,0.0860711180767517,0.0387017603076069,0.0389175828482007
637,0.0461947621536999,0.0189313843980217,0.018838105266081
638,0.0435659563017817,0.0164083820687779,0.0161937847420266
639,0.0444463974033057,0.0136992003804005,0.0137893355987101
640,0.0529307921098503,0.0136141213601313,0.0134955914896497
641,0.057339029441864,0.0163378515123585,0.0159926619801969
642,0.0867393731716548,0.0268043690521716,0.0274664463530767
643,0.132355187903538,0.0447933263572841,0.0470024895640093
644,0.0491971346386313,0.0181527182508348,0.01819600408744
645,0.0501751467554564,0.0159688954557887,0.0159748281353041
646,0.0451880578161131,0.0147013163282515,0.0145807982860095
647,0.0455835851129681,0.0137746948950045,0.01372027485566
648,0.0403003968172575,0.0137768274251289,0.0136240749731192
649,0.0475515498832052,0.0175642445099764,0.0175486872184269
650,0.0607276922770489,0.0225014071681874,0.0226432859554027
651,0.0569044050830307,0.0233535328436727,0.0234694031922243
652,0.0477547043901877,0.0177013724833734,0.0173914837835775
653,0.0422988914042911,0.0143426110571974,0.0142512580161456
654,0.045914578357618,0.0146653288403029,0.0146203297907632
655,0.0448715579214853,0.0157136829009908,0.0157229452088291
656,0.0567775498634531,0.0210235695428679,0.0211778968036918
657,0.0654085207276381,0.0239192952522914,0.0239666885664066
658,0.0612673416070961,0.0272008953795427,0.0272766025297038
659,0.0552837188637524,0.0203298586412848,0.0203056316540008
660,0.0458699826914697,0.0168721394929404,0.0164364686420694
661,0.0458174230043994,0.0159896089471228,0.015440680990288
662,0.039802430442211,0.0150682936886874,0.0148142904987478
663,0.0532442008799715,0.0220027789457207,0.0220451612670065
664,0.0642387761047805,0.0263806833321292,0.0267153514427097
665,0.0748649920666662,0.0311989423876045,0.0317871214829653
666,0.0519707584355637,0.0233168371123024,0.0233147674444735
667,0.0543555341182458,0.0231505717031257,0.0231259460675502
668,0.0439287073512816,0.0185811917719725,0.0185983018115935
669,0.0446651418923311,0.0201184588304632,0.0200250179751102
670,0.056323922996964,0.0279757668198985,0.0281466974194929
671,0.0636945663704234,0.0332276627180307,0.0335928889482565
672,0.0663298592439272,0.0373257875266866,0.037598650357555
673,0.0646882283659572,0.0383216956966518,0.0381901431687288
674,0.0548471941565547,0.0216472585459762,0.0208884349137116
675,0.050752105351818,0.018173647525541,0.0171881777181298
676,0.053768852302986,0.0178311685681616,0.0174435765488201
677,0.0662319708430085,0.0233850507602404,0.0234646158670736
678,0.0771122260782804,0.0289726466033141,0.029151717625608
679,0.081309965645948,0.0292821895201213,0.0298684973347038
680,0.0890267702942763,0.0313940608409819,0.0329506344306634
681,0.0419763553524851,0.0167785576551599,0.0172209208062343
682,0.0447942220503135,0.0186751784367118,0.0188584072578705
683,0.0578037838102477,0.026900304221808,0.0271650026211362
684,0.0820352356908676,0.0417171491981142,0.0421848887545852
685,0.0754370152817953,0.0392001403325642,0.0402134133376477
686,0.0576240189417217,0.0339227077304769,0.0335704369408554
687,0.0559827896737026,0.0317235165608221,0.0320880595269306
688,0.0357405401553756,0.0183962415027914,0.0178311520993699
689,0.0576654119228686,0.0168696935975736,0.0167315180463659
690,0.0577287692830797,0.017720015874314,0.0178650508408914
691,0.0698446870985162,0.024332429063376,0.0246250867080737
692,0.0684589646259422,0.0272066800650571,0.0271656487658777
693,0.0664559570578125,0.0295224138901994,0.0296813451942405
694,0.0581731685355261,0.0257947290593292,0.0259283745400849
695,0.0551486504185228,0.0266468565252266,0.0267555649405387
696,0.043516211828389,0.017169008602357,0.017360063987098
697,0.0435800104182075,0.0181911105244707,0.0185088261222365
698,0.0440080409477439,0.0147895014901466,0.0147864463205665
699,0.0498682435831939,0.0182239947974279,0.018423637645808
700,0.0526069780644655,0.0208613873667788,0.021137062190685
701,0.0511849946989794,0.0220494880738123,0.0224336288147611
702,0.0544912730355048,0.0237587460041041,0.0243977178354761
703,0.0364040840944499,0.0171582188860305,0.0164458308670836
704,0.0500206295313584,0.0215499130915096,0.0212050605999781
705,0.0665704496079888,0.0327602558819084,0.0325280696697548
706,0.0826170597268158,0.0429191371313995,0.0425772361883178
707,0.0700183766370865,0.0385793652387925,0.0377850349603394
708,0.0806929173431902,0.0486210199008723,0.0481426273006112
709,0.0893129069973412,0.0627050922369878,0.062039401733585
710,0.126394064771154,0.0861228384611311,0.0864502657260782
711,0.216539024507206,0.15002768203348,0.151763235716009
712,0.304741097187261,0.213262656111024,0.216583329699809
713,0.393715483908946,0.267452301272911,0.270701346328465
714,0.504047402422341,0.165445613772545,0.180975127382915
715,0.173331083395993,0.073751165957968,0.0758244998366189
716,0.346140699925502,0.115253980125956,0.109112185295094
717,0.293399527257141,0.0810163664281083,0.080502012202199
718,0.235793895710171,0.101881325030549,0.101318102843862
719,0.24871094087613,0.134870402982738,0.135378521689878
720,0.243904019895211,0.0857565279276091,0.0851654332691756
721,0.26885990833918,0.0757053406560615,0.0758600974682522
722,0.240031414646296,0.0528464541587185,0.0530546113267457
723,0.203234615949784,0.0368021886487582,0.0365977001649462
724,0.283513191571008,0.0370854379122149,0.0374398664619479
725,0.266329842954843,0.0452754415668468,0.0459178604837667
726,0.244697229255337,0.0587443382157555,0.0595101851832363
727,0.28445017703251,0.0635031790358481,0.0645883869609728
728,0.242881516125093,0.0644619660740466,0.0654390841824557
729,0.253330551569178,0.0460933327567208,0.0466684601396073
730,0.253691047828845,0.0490303646402762,0.0497007023692919
731,0.343271549059187,0.0377731438218601,0.037992185425513
732,0.305392795171119,0.0365184241729939,0.0374851672105567
733,0.30838190071883,0.0451263233768524,0.045687954156348
734,0.202511133673906,0.0421705963269543,0.0431225908495174
735,0.235329422463994,0.0496177460936105,0.0513046409198054
736,0.264570896490216,0.0427005917147024,0.044721200320632
737,0.242434804550414,0.0431588080964319,0.0445910668877801
738,0.185974057858565,0.0240543120980529,0.023774369993285
739,0.168237750750059,0.0260921123189594,0.025753878141035
740,0.163778462664052,0.0308895525544993,0.0305471612676501
741,0.23323079336679,0.0505546622768802,0.0507187583610781
742,0.160061264545791,0.0372763089958339,0.0372616170593323
743,0.122091545978212,0.0280216643396699,0.0278018481709891
744,0.101442997871136,0.0260099197603291,0.0257752110866509
745,0.0859931197393955,0.0249771772043516,0.0246479422925747
746,0.0690383152555902,0.023812155059526,0.0234121266846758
747,0.0760050100034841,0.0314570053431476,0.0311581026575195
748,0.076766423271447,0.0377984440295883,0.0375237863604029
749,0.0659412722106005,0.0358115393295121,0.0355679345614677
750,0.0506262254129603,0.035296815145873,0.0345382835070863
751,0.0410621187760292,0.0368464812538823,0.036320949301923
752,0.0488981168078312,0.0441161355123496,0.0438554637819769
753,0.0300757947595337,0.0241904009650835,0.0233794188598379
754,0.0365217203296775,0.0288004471318105,0.0274963850636805
755,0.0478894350154158,0.0283021199712878,0.0276612962196615
756,0.0611839478595439,0.0472030974747727,0.0471008075251466
757,0.059825033796304,0.0407888952406667,0.0408521932415292
758,0.0619226987134893,0.0338173891839245,0.0340982833881207
759,0.107342058324082,0.0453911790134851,0.0489011523422945
760,0.042359331722903,0.0274249784699388,0.026788843474987
761,0.055610472945753,0.0345994671246438,0.0340929117700108
762,0.0641968823632512,0.0411085808414301,0.0407217708801194
763,0.116343712735973,0.0328739350259438,0.0324908998075812
764,0.109023429845272,0.0384887441328856,0.0380471887279203
765,0.0780541449034719,0.0243407782177275,0.0234607374465158
766,0.0904774403373564,0.0241720265300353,0.0228144896429578
767,,,
768,0.114263993023357,0.0230723444481147,0.0224848607324211
769,0.199389570476562,0.0284095915852803,0.0284321801541674
770,0.206548982482919,0.0344922930129962,0.0343621736318174
771,0.283346851394411,0.0522500101953836,0.0525168988959629
772,0.232086887468179,0.0504317710184542,0.0504441522133846
773,0.257355647771079,0.0628324508719915,0.0628218742572782
774,0.270239779487619,0.0819510473773778,0.0820054683162162
775,0.267031527116023,0.083278934090783,0.0835530820116878
776,0.253045713773006,0.0522883673273088,0.0508829127257754
777,0.213142844436192,0.0492074907702231,0.0483971678101019
778,0.257568086438431,0.0461690659687595,0.0468107774313913
779,0.17604396159675,0.0394235586809405,0.039343622947628
780,0.227630787825332,0.0475324233160638,0.0465614402619465
781,0.177344393601047,0.0446324808077446,0.044204817442011
782,0.246094318808399,0.0621171251500384,0.0626075667975501
783,0.287741950159394,0.0660069649981228,0.0682407019042043
784,0.27099677325968,0.0660867188168631,0.0665823035392791
785,0.350129357943595,0.0878031380105926,0.0894572590487888
786,0.226147606883277,0.0613867651724573,0.0602646537775801
787,0.22173159473079,0.0569762439474267,0.0556177907456767
788,0.137472270982366,0.0310715208679228,0.0296108185876157
789,0.200278223652563,0.0429465032500727,0.0422595271954955
790,0.289346609112607,0.0630896386936786,0.0645163444569683
791,0.185355350676367,0.0625802504278658,0.0626877420829219
792,0.278631755957485,0.0842662568285429,0.0858785972628348
793,0.160519973550774,0.061383753547461,0.0608526989197457
794,0.174480049782065,0.0663633444474572,0.0658522814126963
795,0.15038513454769,0.0698608386683987,0.068902897004454
796,0.198564883633141,0.0850307448187726,0.0847155018923751
797,0.232392547089776,0.0848457896221091,0.0854370728709918
798,0.307211462079436,0.100319963306987,0.101753690339148
799,0.27778790021828,0.105505059799709,0.107210345599635
800,0.196691076019294,0.081693418818518,0.0809891356382118
801,0.168182554451382,0.0650077669888667,0.0643191062107806
802,0.146999030608763,0.0542613037711145,0.0532920979557778
803,0.26855617681232,0.0918235701948622,0.0936103934164828
804,0.338309048531839,0.113523518216022,0.124677439273199
805,0.229689024736823,0.0885879011389975,0.0894185404198505
806,0.375079740016878,0.140314866082434,0.147196819095706
807,0.16153185429796,0.0854783528073867,0.0862825966175086
808,0.145098648774645,0.0736754817931748,0.0734081921354324
809,0.123003979656594,0.0610319121900943,0.058810760195095
810,0.178312995890242,0.0818208483627474,0.0817941581005606
811,0.220536005522616,0.0973468807546902,0.0969796000475633
812,0.216827250623781,0.0958176742382217,0.095874366499974
813,0.241138653179828,0.102457948578996,0.103954197106885
814,0.245167701394395,0.111133721347461,0.112271918299698
815,0.165177955035227,0.0727307204446302,0.0736558655461028
816,0.11262345612301,0.0471768723122517,0.0467577429565378
817,0.141613557083748,0.0615568586305585,0.0617210581048189
818,0.190052532893689,0.0852092874638089,0.0851176682468575
819,0.180135408037096,0.0834944268303142,0.0835086189878697
820,0.180742243912409,0.085832415676844,0.0873463610124611
821,0.178232101532884,0.0886986101458418,0.0891555100551386
822,0.114839124453127,0.0572359827803485,0.0571380330600473
823,0.120291658044953,0.0571629898462441,0.0567915322640607
824,0.169972853140986,0.0836459902494377,0.0847692027335732
825,0.2225633614931,0.116151488069132,0.121173182562225
826,0.1926334636438,0.110729532951269,0.111304029704374
827,0.221472583511667,0.131505941126979,0.129947117299919
828,0.227200643718681,0.133535767098168,0.131920764562958
829,0.0825388049539613,0.0406246452517159,0.0380176672386042
830,0.132249367271464,0.0463916674259788,0.0456058895995302
831,0.156552703250214,0.0638014344526814,0.0642975868818431
832,0.21547380532138,0.0881277649466769,0.092332875422077
833,0.208690461098297,0.0932013994886473,0.0938966078705464
834,0.215193932231953,0.0918214337275607,0.0921099303063062
835,0.14969595922774,0.0649204916424889,0.0644324785205337
836,0.0911081896736252,0.0300592957470288,0.0294938506595969
837,0.096530631591782,0.0309201611200127,0.0310593804146418
838,0.132126401388275,0.0504005849450214,0.0515933712617378
839,0.148289098301759,0.0581525138909401,0.0600226621145349
840,0.177772159099215,0.0738661737863941,0.0749183463120997
841,0.205641345466082,0.0837578028047768,0.0849815046285331
842,0.179446901286327,0.0821175016060674,0.082854899061972
843,0.109702661918982,0.0252222158879391,0.024328089078819
844,0.186617248000971,0.046390066489799,0.0477276847223953
845,0.271457839092565,0.0866842385412221,0.0866325270944073
846,0.268477446441487,0.0865240765889548,0.0868537879897302
847,0.254790437189157,0.0954901487845166,0.0955377584951456
848,0.234752679810838,0.0726442758479953,0.0737696416828007
849,0.162180830501834,0.0550440539154122,0.0550442175326864
850,0.10765805388068,0.0249917923960216,0.024552043648034
851,0.103936298600611,0.025018328535522,0.0252815683050617
852,0.121574924465458,0.039638644959574,0.0403180749289282
853,0.145483879269298,0.0521826867931709,0.0541636163373737
854,0.167961224537832,0.0619679032297414,0.0611689500639916
855,0.188455259583064,0.0727595682886941,0.0726936462525492
856,0.181353382109252,0.076883465015247,0.0759558776548046
857,0.111376532120838,0.0193026073401167,0.0191480359934251
858,0.14448214800615,0.0308293405520977,0.0312820475536373
859,0.154798789671124,0.0473648100346695,0.0456534059403398
860,0.159158861902064,0.0490129604622036,0.048626952079651
861,0.166877523256831,0.0571948289991489,0.0574737767452687
862,0.183451198782569,0.0619728031155362,0.0626606868213041
863,0.181018948869958,0.0674718157883809,0.0685550213433144
864,0.102755039405024,0.0294449845265146,0.0288549013983223
865,0.106115242956373,0.03087438844833,0.03060660056736
866,0.124778240542571,0.0434078269069441,0.0434840817287653
867,0.115028145495115,0.0550664663322977,0.0552999547244837
868,0.135209614365003,0.0622338190721015,0.0627325698672126
869,0.149412090390943,0.0671332337487156,0.0680893697641107
870,0.152074058374576,0.0753582458890153,0.0775242306844751
871,0.0657979950162324,0.0230705753299623,0.0228243392893464
872,0.106035260001552,0.0367442632282479,0.037209276872924
873,0.122263063027726,0.0497262356866722,0.0499824040995043
874,0.195534075849354,0.0588076517023127,0.0589291780725219
875,0.164207963335123,0.0587362909085527,0.0595437607322987
876,0.153987418664332,0.0577270945242047,0.0572038914428203
877,0.136135154874137,0.0556086267706785,0.0544435960267299
878,0.0829699563609049,0.0270137014146395,0.027214379183879
879,0.0851873151398266,0.0288569597099869,0.0290728308802275
880,0.105463510003634,0.0413695425153167,0.0416327437272
881,0.105315005520954,0.0402169810158634,0.0364980153759099
882,0.116638629569259,0.0435680768068417,0.0436667021695526
883,0.127096761922181,0.0511071067128906,0.0514606205683742
884,0.131656993584349,0.0603591767789853,0.060830299153208
885,0.0608125858212666,0.0152616988992681,0.0153629900712179
886,0.0875969675284891,0.0224213963245307,0.0227773409746175
887,0.0958050469936178,0.0303837983786912,0.0308347473272818
888,0.123444279829861,0.0543648728398039,0.0548435810448058
889,0.12098597954882,0.043203925873956,0.0433950661942778
890,0.11513393870512,0.0415134020066029,0.0416502714128139
891,0.112239668014886,0.0443617744529004,0.0441431401821052
892,0.0566661957107812,0.0172724032892965,0.0174293326273496
893,0.0585492069204009,0.0151209552540203,0.0151571636987979
894,0.0738200402977375,0.0242808980414322,0.024481487045944
895,0.104262925632094,0.0389345311297189,0.0393658537611483
896,0.0951908630944395,0.0413974601098785,0.0420640542403529
897,0.121255733797084,0.0523554442613418,0.0528925076926363
898,0.11887579324698,0.0559257936888107,0.0561730560001096
899,0.0459993139284138,0.0152942097481734,0.015195837379619
900,0.0670749990341056,0.0185655059574695,0.0188433847932302
901,0.0747738607517305,0.0275794922390084,0.0280293354322319
902,0.101397841526433,0.0435264645821777,0.0439657193006212
903,0.109919212861285,0.050212799324536,0.0505424752388174
904,0.120527007929687,0.0622121631259265,0.0616749820512385
905,0.111521649319775,0.0619801822960869,0.0612437899995717
906,0.065438116842492,0.0392618109252899,0.038588030732834
907,0.0756481007848948,0.0395992832886086,0.0391280910312128
908,0.103381761899712,0.0537336304763779,0.0532393603526206
909,0.120503231358004,0.0402663201098175,0.0412323868264764
910,0.161647740783605,0.0592516205973323,0.0602399275524306
911,0.130837879350994,0.0536103687372722,0.0540901308612124
912,0.140618686749869,0.0625328242073324,0.0630613782447034
913,0.0636239376985467,0.0219156008287996,0.0217643147186109
914,0.0880965482564717,0.025107005345381,0.025125832267947
915,0.0987373645670862,0.0344135968789129,0.0347239419120868
916,0.085965794145734,0.0301129394084458,0.0304521332485478
917,0.102278008238959,0.0437792730084874,0.04454239293096
918,0.110743266066706,0.0490905954283031,0.0501771340434168
919,0.119420084600853,0.0589377175507161,0.060464536915583
920,0.0584013134505476,0.0311945029586886,0.0300759261125978
921,0.0636930225959435,0.0298230978259305,0.0298335963909653
922,0.0854778994905288,0.0421054256750614,0.0428799579331212
923,0.0628253774285015,0.0244666160837493,0.0248859016508278
924,0.107437616119292,0.0409917117417437,0.0415459656214468
925,0.117992235959632,0.0494062631175299,0.0498759488018092
926,0.134682588474804,0.0603529949368142,0.0607351010861599
927,0.053341095005346,0.0222587732473824,0.0219095498608408
928,0.0726835192516888,0.0228305500984822,0.0228286148670313
929,0.0822646815871749,0.0312180452926669,0.0313919370933437
930,0.0758292411589243,0.0299336564127166,0.0299428075514997
931,0.089237929960381,0.0359863510177187,0.0361629346025529
932,0.116093913656356,0.048076558568991,0.0483646706446981
933,0.0779471541857534,0.0382624515481415,0.0380595714908391
934,0.0330638765054948,0.0164923496030403,0.0164059438753752
935,0.0324919239508644,0.0109433248410278,0.0109915502819188
936,0.0455781443169994,0.0171676355308176,0.0174017905500615
937,0.0512231968913186,0.0207918305453836,0.0210027226035165
938,0.0742499845073027,0.03219493078889,0.0326203525566744
939,0.086450368173246,0.0401367439263001,0.0403924016464831
940,0.0942696240405054,0.0460208135752276,0.0461141613809856
941,0.0310242826100684,0.0175680730135354,0.0173744907247384
942,0.0347215541989347,0.0116501186348749,0.0115747350369586
943,0.0448603422474569,0.0173672517156603,0.0175110673345314
944,0.067549979470822,0.0282793091180286,0.028491740363239
945,0.0663230726413201,0.0317887830198944,0.0321343006779341
946,0.0716674924879747,0.0365080921932597,0.0366690420498508
947,0.0752800662085837,0.0418976565622319,0.0415402466225316
948,0.0372379377317518,0.0239063537677075,0.0234855537903232
949,0.031484483021647,0.0130696955802462,0.0129815031828722
950,0.0464323331795635,0.0203191856128871,0.0204948092990367
951,0.0686503843079965,0.0315375381059579,0.0318452074034913
952,0.0942132784741192,0.0414400258120294,0.042101671140893
953,0.114658988472325,0.0495810469766969,0.0504481230818466
954,0.155959223368621,0.0711908206740425,0.0721856495288917
955,0.0656533749268029,0.0346988757987439,0.0357901809371566
956,0.0427481542375219,0.015759200292947,0.0150448834566422
957,0.0530703314984062,0.0210655166029195,0.0199885138051733
958,0.0645273212459655,0.0275315882070561,0.0275473943417134
959,0.0924679032163403,0.0409778947420567,0.0411954791767671
960,0.0833246530802904,0.0403616795287612,0.0406477545840383
961,0.0903132330701786,0.0464124176974251,0.0465706484272067
962,0.0345638835420602,0.021715769307068,0.0217154716100603
963,0.0260091208944555,0.00951352649321457,0.00953346983937746
964,0.0398964784374036,0.0156134335533213,0.0158343716879312
965,0.0748158304351994,0.0281548655693436,0.02872942735371
966,0.115680979641152,0.0478176654846739,0.0483749116598129
967,0.100204439314873,0.0437448853142221,0.0437455647989972
968,0.128095113115615,0.0593587044233831,0.0585535867189356
969,0.0639987552995908,0.0335552528815119,0.0330744082276819
970,0.0373390246317028,0.0148834816675988,0.0147167154412244
971,0.0514772759777461,0.0236602818870736,0.0237163070032148
972,0.0731815052463567,0.0393751114248202,0.0395433416610632
973,0.0754169394184322,0.0408791283952049,0.0411383819235085
974,0.0825513164119714,0.0444823994771737,0.0446224396448782
975,0.0846795242817393,0.0479612351131332,0.0480639351337537
976,0.0500531913504619,0.0311243922103582,0.030501612294223
977,0.0396888616271479,0.0162028956476114,0.0153063772103407
978,0.0626952981113171,0.0236558237538208,0.0237659345760577
979,0.0926403633007271,0.0355883495575832,0.0359195251739261
980,0.0951159001500469,0.0373924486242205,0.037874887122179
981,0.147968031501948,0.0588205730232885,0.0592581342209208
982,0.139130564830476,0.0590302827868062,0.0592844785772051
983,0.105617401014535,0.0466836579647292,0.0466873672773431
984,0.0490933257980733,0.0180382543131531,0.0180095069472098
985,0.0702151524465085,0.0278371498980857,0.0281631443501444
986,0.0938870714888172,0.0388883730755855,0.0392729996451343
987,0.117744612742065,0.056691161047561,0.0572422415244118
988,0.164224733186055,0.0711347247707366,0.0711151017732692
989,0.0936639008864191,0.0514760757463876,0.0513954941478534
990,0.0584481368483329,0.0356051104663928,0.0354019167038125
991,0.0426954788788322,0.0167266500281236,0.0164538715121589
992,0.0676953971375117,0.024784138813695,0.0248283777294848
993,0.100593524258092,0.0370339952715859,0.0374200535327732
994,0.178066797692879,0.0576027702596505,0.0584215508541724
995,0.177295654794426,0.0610549687156522,0.0617031744827703
996,0.183751620209121,0.0697357184445004,0.0700124396908191
997,0.156965513853231,0.0646634403703393,0.064638525770825
998,0.0571741601760335,0.0198409713924874,0.0197982253305089
999,0.0845634307538831,0.0333745826548848,0.0337097141692787
1000,0.124340197410701,0.0534671710364094,0.0542520813823788
1001,0.132658362368904,0.0653491655115056,0.0660520041686665
1002,0.145682734001103,0.0647889523980319,0.0654028943012562
1003,0.115028958585768,0.0584062983615473,0.0584598832430131
1004,0.065831527822672,0.0368048684344877,0.036439703201608
1005,0.0529974462258267,0.0182892178670094,0.0179478862960434
1006,0.0880078135670667,0.0311684308059078,0.0311437879689849
1007,0.128521229618183,0.0451086999824851,0.0454336771906962
1008,0.183873135032163,0.0693173237351171,0.0700365192332493
1009,0.179799669765499,0.0695131956777472,0.0708416388103784
1010,0.223186648069164,0.0920069651264941,0.0926941369871697
1011,0.144649602973357,0.0632272032882264,0.0629835669112953
1012,0.0728358520171426,0.0228593670342417,0.0226972316361575
1013,0.103682649533664,0.0378726411703347,0.0383646133176789
1014,0.140303833885262,0.0572627102330636,0.0580313903157654
1015,0.168762107690946,0.0762362137146135,0.0772538739826632
1016,0.114363437093429,0.0569867275333117,0.0572838772307746
1017,0.105866956773093,0.0561392681607151,0.0559021255829244
1018,0.0628528950933576,0.0329964772250865,0.031998392991213
1019,0.06174491264294,0.0262530344654641,0.0256648489045767
1020,0.08738841471101,0.0380439601343457,0.037931385418763
1021,0.111064122721697,0.0514955277635742,0.051636966843404
1022,0.11627227976115,0.0559943944553786,0.0560011156527688
1023,0.141096130875895,0.0698232509998906,0.0703213880874636
1024,0.163131609723112,0.0763327003848421,0.0772325886841483
1025,0.0560005230404257,0.0282036966112771,0.0280223052302047
1026,0.0794814121650874,0.0269549620883655,0.0273133660482368
1027,0.10007352724447,0.0407081485766796,0.0414758628191886
1028,0.125675538044034,0.0569060134576972,0.0575019574754407
1029,0.136923614950919,0.0672358462590736,0.0679887300310353
1030,0.139840898146849,0.0708309078351401,0.0710821382387124
1031,0.110966738127839,0.0490208582581899,0.0492047980628403
1032,0.0664999414209805,0.0273691620324785,0.0274977194443917
1033,0.0662638664901328,0.0235547996434134,0.0233022152930442
1034,0.0924799804400258,0.0378490565652427,0.0380043845048413
1035,0.108871582914596,0.046602096222964,0.0472106125211055
1036,0.133860025488545,0.0626131946740519,0.0633906193577491
1037,0.144593147345618,0.0721453228422988,0.0726247882387697
1038,0.106666247537386,0.0520768771959668,0.0524788932820113
1039,0.0488478714638808,0.0232141598890808,0.0233940821566474
1040,0.0699883738646013,0.0245075637304224,0.0248178112599719
1041,0.0901199773385505,0.037320634399642,0.0378902639071724
1042,0.109423289552298,0.0507021238406849,0.0510506791292505
1043,0.11470324254844,0.0543958453614351,0.0546875574128993
1044,0.124850461468314,0.0557265980138515,0.0560935729186216
1045,0.104127525888494,0.0515960671238251,0.0517875892910064
