cutoff,block.mape,block.mape.0,block.mape.last
543,0.0628172982031652,0.0428878033298141,0.0424447492202969
544,0.0613068295742058,0.0439220066306005,0.0438056052715434
545,0.0698901648954125,0.0413849044121214,0.0415378827391057
546,0.0643916346189386,0.040275083708328,0.0405588612950406
547,0.0634972345705362,0.0356664976733848,0.0359696459075236
548,0.0555111443791377,0.0314427251940499,0.0316125983567422
549,0.0582896453428112,0.0289171845785287,0.0290222904039168
550,0.0543245942823658,0.0310315090447153,0.0309739220154885
551,0.055746088032484,0.0352206743754939,0.0353515442582236
552,0.0601561295706055,0.0325194695216089,0.0324554465438112
553,0.0597159859500661,0.030581517457959,0.0307172801494918
554,0.0646406482323296,0.0288620225279998,0.0290757960925314
555,0.0631274853966619,0.0267438149015417,0.027056329473603
556,0.068357567509991,0.0238684935844311,0.0241461724292303
557,0.0633588915320122,0.0258572985923039,0.0261646935358391
558,0.0612055357904625,0.0293222952449267,0.0296267688657694
559,0.0686488811272376,0.0264102617071205,0.0266287099914288
560,0.0784155701276921,0.0272738281205962,0.0275834174135567
561,0.0811520156571594,0.0260628283811704,0.0263743757268692
562,0.0813663457950793,0.0247219499364944,0.025013166686971
563,0.0832737955486654,0.0232963814604797,0.0235297572327809
564,0.0749751333901461,0.0221263770188704,0.0221444599806339
565,0.0712744775692244,0.0230312111682442,0.0231637903555163
566,0.0764436456398603,0.0231280479646532,0.023399496436268
567,0.0754929397856161,0.0226230105235559,0.0229514227872753
568,0.0777999494421629,0.0218304977484484,0.0222167227904467
569,0.0775731423255216,0.0212078646823506,0.0214852273332
570,0.0776957082043425,0.0196344385345782,0.0197523981479777
571,0.0701469267576246,0.0189391247563052,0.019089423963308
572,0.0643264498404387,0.0196816606863493,0.0197739296198374
573,0.0739047006072567,0.0210725693439612,0.0212180229936951
574,0.0679883280270145,0.0193292703357944,0.0194282380645214
575,0.0720809541528154,0.0202017240853512,0.0202821994993183
576,0.0676747204053511,0.0186486966482253,0.0187049020842796
577,0.0684053616711737,0.0192357312196238,0.0192630418516957
578,0.0609701832760418,0.0179868353514189,0.0179662547906597
579,0.0579394311252254,0.0190981323168233,0.0191462030027178
580,0.0602497574514304,0.0196134330483307,0.0196862300369468
581,0.0581831810320709,0.018547311948874,0.0185077081391459
582,0.0558929966336908,0.0176312830832108,0.0175965022767664
583,0.0526937264356308,0.0162015046616838,0.0161804491346309
584,0.0518714644766131,0.0157488614196795,0.0157311921732908
585,0.0467997710323675,0.0154104275690474,0.0153819800988828
586,0.04427030340906,0.0166904353334212,0.0167220201676845
587,0.048039060369401,0.0178084135314181,0.0178740575467879
588,0.0439804174126344,0.016913514645293,0.0169622430263757
589,0.0425727562288346,0.0156409838523765,0.015620723675313
590,0.0399798003403327,0.0143861798207556,0.0142939999526256
591,0.0392311734958431,0.0140809849024912,0.0140501546540716
592,0.0367388133188194,0.014470102288881,0.0143707565439891
593,0.0361930532001592,0.0161886667702827,0.0161067476318212
594,0.0406215913862349,0.017447672346836,0.0174336570044899
595,0.0387780191495137,0.016745022154398,0.0166895306543059
596,0.0420232645285491,0.017650991157758,0.0176126676909856
597,0.0378388318324059,0.0156738709459417,0.0156032635143693
598,0.038130107045349,0.0157675987900994,0.0156624456920615
599,0.0366492635343842,0.0158515028231003,0.0158012977155766
600,0.0375611503302634,0.0178725611999829,0.0178339939357999
601,0.0293379494827612,0.0175083932404208,0.0175199986031169
602,0.030100751250428,0.0162591914511682,0.0162852985820318
603,0.0262318774686869,0.013682030656559,0.013675209172703
604,0.0243480810425207,0.0126963009370393,0.0126590475183399
605,0.0228047815262982,0.0115674535972535,0.0114767115507624
606,0.0217317688062685,0.0119294174832485,0.011844249705167
607,0.023245640833015,0.0136060060839009,0.0135587723855242
608,0.0342295672293224,0.0189179164848739,0.0190080805831947
609,0.028983697415264,0.0165567337562027,0.0165979988639241
610,0.0286417107001777,0.0155839707240424,0.0155613657408367
611,0.0279778946940143,0.0150926559495679,0.0150740723895571
612,0.0267227516649569,0.0151288389631083,0.0150284867686792
613,0.0266413448523489,0.0162779560731531,0.0161980821378207
614,0.028473456269117,0.0186927398545671,0.0186464783218639
615,0.0276104474165285,0.0184052276350819,0.0182909467408098
616,0.0314077641106071,0.019280331604195,0.0193960650277358
617,0.0326997853994338,0.0198369621252372,0.0197949431903705
618,0.0321303115542614,0.0185612923181047,0.0183150075361394
619,0.0297696643583819,0.0161985133030942,0.0160469907136379
620,0.0293714102515088,0.0155747929215497,0.0154790627111399
621,0.0304460153408611,0.0171624592799275,0.0171130612917145
622,0.0275927632659559,0.0146686923673414,0.0147264887497143
623,0.029023651186281,0.0192247831515427,0.0192886020166683
624,0.0265165933172948,0.0159353680554922,0.0159527325240897
625,0.023247048095687,0.0145664776621122,0.0144876619512296
626,0.0236619856902082,0.013946843726226,0.0138522948098198
627,0.0207576714466795,0.0149825849043885,0.0148743189250075
628,0.0229703934253134,0.0168693085867446,0.016805464026622
629,0.0248986209283485,0.0185045641588616,0.0184459418025802
630,0.0363205715763488,0.0188567433307094,0.0188746301836197
631,0.0306491086468002,0.0173618597454704,0.0173795709864582
632,0.0297039271142653,0.0157757111830436,0.0157056957839854
633,0.0300467479856079,0.0158519108799775,0.0157689130555587
634,0.0317770461310683,0.0166851005194535,0.0166475335598803
635,0.0354897504762764,0.0197391711288311,0.0197729444647776
636,0.0429151141957651,0.0231808594712947,0.0233498231393397
637,0.0336151507441975,0.0185772283974636,0.0185735856808993
638,0.0320319591366625,0.0175709306640217,0.0174781352771524
639,0.0319301444519372,0.0157982282085867,0.0156698577453666
640,0.0349411728476262,0.0157847148933471,0.0157293040016891
641,0.0340323391980765,0.016760584486448,0.0166798334646737
642,0.0391029378937842,0.020415326712148,0.0205319803720019
643,0.0442482680498435,0.0244774083998344,0.0248333618126849
644,0.0345464574198384,0.0186733893864855,0.0187211477306975
645,0.0351645270723364,0.0181712939681159,0.0181961000267056
646,0.0326195284563578,0.0164523980247663,0.0163974026581085
647,0.0324207899791243,0.0160348739088768,0.016004535987911
648,0.0306801206396401,0.0156923897694191,0.0156338850721562
649,0.0340730384481722,0.0182700390104331,0.0182871812900873
650,0.0384835142090072,0.0209539176648475,0.0210331899255607
651,0.0374657432075874,0.0212194130927095,0.0213074338772146
652,0.035384943486715,0.0192532910881683,0.0192012995568762
653,0.0326997148765873,0.0174727895421254,0.0174237611710988
654,0.0337647476270975,0.0172828515776817,0.0172635941074212
655,0.0331692703235314,0.0178755707291713,0.0178532797939327
656,0.0373969561013504,0.0208108093591546,0.0208546810393581
657,0.0407637126735161,0.0231187326037498,0.0232073527163335
658,0.0394305976339693,0.0245667242391771,0.0246495639378074
659,0.0382032813022134,0.0212717476409429,0.0213359608421242
660,0.0351248639863758,0.0191013449598056,0.0190390522348026
661,0.0348589869231028,0.0190449284928869,0.0190009213834722
662,0.0332471246322711,0.0191233892788292,0.0190571187567252
663,0.0379018308967897,0.0230859465798927,0.0230612451803583
664,0.041445998354376,0.0256222374934001,0.0257317179683162
665,0.0444007881825312,0.02761581032239,0.0277693859576342
666,0.0374054105025684,0.0237631750009634,0.0237746242623576
667,0.037811828678576,0.0232565198490372,0.0231750908896083
668,0.0339917893896472,0.0204109818470716,0.0203957300832559
669,0.0343030617700436,0.0207771634924524,0.0207415904338929
670,0.0375009873470816,0.0244824525408946,0.0245309063903677
671,0.0396990434995934,0.0260674375585985,0.0261755157084513
672,0.0400039409282043,0.0265966100195415,0.0266574637769931
673,0.0386714003718881,0.0259033968285004,0.0258718799674177
674,0.036065327240537,0.0205406488063619,0.020418985111607
675,0.0351350006533566,0.0196295445558965,0.0194433511043401
676,0.0358154290768874,0.0203146721692624,0.0202082085720251
677,0.0396936757431265,0.0238570622530385,0.023915440499469
678,0.0426449334773983,0.0260950992820974,0.0261537029225094
679,0.0428754894080492,0.0260123597649142,0.02624301867006
680,0.0427490718630247,0.0260885374315305,0.0263017041062106
681,0.0315640533937102,0.0191303866259772,0.0191345073992659
682,0.0330837898791374,0.0206036848300442,0.0206530572502044
683,0.0375139581774138,0.0248888215849625,0.0249606385494379
684,0.0448278954577155,0.0313248408944619,0.0314865753701938
685,0.0408073123003869,0.0297174751269913,0.0299037333915219
686,0.0356404126640149,0.0277277204695502,0.0276685718920178
687,0.034993405759457,0.0267135219806051,0.0265980595684001
688,0.0304630259933813,0.0197634344335364,0.0195740095710828
689,0.0393014144404254,0.0198403819208738,0.0198312211140582
690,0.0391239587631548,0.020610254639294,0.0207378750688419
691,0.0431995386465122,0.0245851418795156,0.0247239166412686
692,0.0428966288369151,0.0251210727276659,0.0252047378568308
693,0.0410915093216268,0.0251878420327368,0.0252757198189822
694,0.0390354714988103,0.0233225775804877,0.0234263762972878
695,0.0359483912104472,0.0220294679557044,0.0220523449256658
696,0.0317384348266632,0.0172316250482488,0.0171878556874929
697,0.031217727733442,0.0166539912775714,0.0165688507332935
698,0.0333954125399602,0.018340945693523,0.0183435676883821
699,0.0355919560216642,0.0200851855957416,0.0201899316844499
700,0.0358821729811236,0.0212166305139474,0.0213974020883272
701,0.0345011520119523,0.0209850918383595,0.021163770338871
702,0.0349393079618211,0.0208672349035314,0.0210470137330258
703,0.0297272189652065,0.0170794038065505,0.0170604597748881
704,0.0359952933392379,0.0209850729562645,0.0209883634175826
705,0.0421635700601568,0.0273984164931395,0.0274175924774157
706,0.0466427507879335,0.0318458505134904,0.0318287517581646
707,0.0415864674679722,0.0298733732729958,0.0297478108185479
708,0.0398030712015267,0.0301469476127323,0.0299612816299524
709,0.0352728024448573,0.028737814299747,0.0285475306674397
710,0.0317065016512037,0.0266097184166842,0.0264071567202938
711,0.0429159096847778,0.0347267470628623,0.0347485512530302
712,0.054352335576178,0.0432088296028186,0.043471600077075
713,0.0546167403436007,0.0450798227601781,0.0451651416383603
714,0.0505758098731659,0.0412832064555281,0.0415673882868336
715,0.0443646064096247,0.0358483493515509,0.0358153423963315
716,0.0498990391822478,0.0344370166329896,0.034223653514361
717,0.0580279609206757,0.0358578363830568,0.0358191370852764
718,0.0579229352512122,0.0424772863501695,0.0424757266012682
719,0.06256524800332,0.0483458042877607,0.0484355230660279
720,0.0615214113864889,0.0379348359475929,0.0379690450316535
721,0.0655400850669024,0.0366413322047775,0.0367143548225945
722,0.0605997993925955,0.0302667116139497,0.0303369734934617
723,0.05522433684726,0.0246127021261955,0.0245594810536063
724,0.0657792207372922,0.023338479203073,0.0235340011272863
725,0.0627516994890911,0.0256548555414292,0.0258965838372632
726,0.0604658661539376,0.0286811385944242,0.0289123403728541
727,0.0670943124073214,0.0296830804100988,0.0299844899484817
728,0.0640058596028467,0.0278281360549424,0.0281282946314205
729,0.0667134108928645,0.0221746619999454,0.0224503843884766
730,0.0667585636260279,0.0221818314628588,0.0223996421861803
731,0.0769100124724164,0.0229025398150596,0.0230924623240642
732,0.0745889731028967,0.0228149557218863,0.0230800434420014
733,0.0746763950723449,0.0251443079667933,0.0252059035077825
734,0.0552180040707193,0.0240167546093151,0.0242184367305967
735,0.0613031401714924,0.0252822353512635,0.0254266482217356
736,0.0692163919139937,0.0230091036491001,0.023233670518589
737,0.0668855062277394,0.0233159160907977,0.0234227028241761
738,0.0605502158099558,0.0201805366415085,0.020104614076744
739,0.0567447873686102,0.0206289717058099,0.0205288631103062
740,0.0562559735687427,0.0229094662214504,0.0227807552261266
741,0.066808859346124,0.0297122182195755,0.0296897099208664
742,0.0543254319906816,0.0255350898251151,0.0254847843905654
743,0.047988773965126,0.0225610868134836,0.0224714459939616
744,0.0432607011236689,0.0217254518386256,0.0215975155236678
745,0.0390822037383516,0.0214691987211182,0.0213453124806806
746,0.0343894844573076,0.0207949533630519,0.0206443493336784
747,0.0360391469931961,0.0237852517729253,0.0236521607537076
748,0.0354573515950859,0.0256059903200483,0.0255031513121228
749,0.0314877773622996,0.0248566703882019,0.0247209929009323
750,0.0274773649553177,0.024175919143319,0.0240074827731166
751,0.0232611655190385,0.0229832793454513,0.0228258747779035
752,0.0227979279787136,0.0230497496878703,0.0228788409566445
753,0.0187552803623338,0.019763193580957,0.0194312111385598
754,0.0217740293710386,0.0218229305837887,0.0215651038755516
755,0.024527587365101,0.0214211648487995,0.0212228941503919
756,0.0303205626938125,0.0291454837254813,0.0290243348186216
757,0.0278180094986805,0.0268870312817679,0.0268095269884007
758,0.0265655495563642,0.0240320299241784,0.0240271724036997
759,0.0319904411816854,0.0255141488572845,0.0257821698090134
760,0.0249851128477629,0.0226763591944346,0.0224720321017184
761,0.0286044178899119,0.0256742759742461,0.0254568843079092
762,0.0330002430468212,0.0268455868130556,0.0266654318492487
763,0.0466164052645821,0.0239028392445587,0.0237059451029703
764,0.0474747191634059,0.0239338991066422,0.023737022739464
765,0.0423000943800339,0.021149700908045,0.0207549760238188
766,0.0465881480571134,0.020630645991506,0.0203031423639017
767,,,
768,0.0531853315420651,0.0206880730404897,0.0204023619100571
769,0.0713443790271333,0.022963171388905,0.0229635242905125
770,0.0728250425677959,0.0244105734835061,0.0243983498061716
771,0.0845415432320163,0.0281802306419878,0.0282031133539749
772,0.0775030761777302,0.026885501229063,0.0268247866326088
773,0.0804566484082883,0.0284069582194847,0.0283127911950968
774,0.0760217501743481,0.0290538221825503,0.0288319737225756
775,0.0799201853509941,0.0288157247349873,0.0286983879960951
776,0.0858833704304511,0.0307716971487286,0.0307553359140423
777,0.0774694957265478,0.0278219617940623,0.0276666262242193
778,0.0837108689173218,0.029464297954062,0.029629441753743
779,0.0702562258264841,0.0278611162719459,0.0277944397812373
780,0.0775499409806444,0.0282223785522814,0.0280997601977878
781,0.0681841653609452,0.0282215592627186,0.0280256645759715
782,0.0810423568809885,0.0327198458547641,0.0327633104427561
783,0.0909029936272752,0.0366531307566993,0.0370062670186491
784,0.091633998477275,0.0348629433291982,0.0349750244873226
785,0.103467655427329,0.0402596870585556,0.0404374095166868
786,0.0822567832080568,0.0345691388742451,0.0344306579996544
787,0.0771739867984674,0.0307971301670651,0.0304448124897462
788,0.0694134144028417,0.0263342844936115,0.0260127631377345
789,0.0811284270877114,0.0316613382682705,0.0316261984982741
790,0.0993036687510772,0.038868430591888,0.0393379409551805
791,0.0718389728434132,0.0371407505886797,0.0373110986134161
792,0.0867056056503201,0.0408366443620433,0.0410555561309977
793,0.070444845436698,0.0367185559673584,0.0365800608965327
794,0.0736305169049246,0.0358388069034241,0.0356328075300709
795,0.0683148920862057,0.0345438385425186,0.0342235980510107
796,0.0788367227025708,0.0389576167085424,0.0388991626306113
797,0.0877001494499228,0.0414895598934895,0.0416577512937424
798,0.101867677487535,0.049053450176145,0.0494162705616323
799,0.0928987132271022,0.0472848157478269,0.0476785018190821
800,0.0759446712683568,0.0413150743250887,0.0411686406929087
801,0.0725208130527576,0.0368639036293566,0.0366478657399395
802,0.0631163140431153,0.0327786835730829,0.032599598105763
803,0.0744007596185175,0.0406889875514673,0.0407299138871012
804,0.0855780260293453,0.0480498560483935,0.0485688726024878
805,0.0780359578266472,0.0465669375383363,0.0465280809427309
806,0.0856712359494889,0.0520336818941679,0.0524430037122736
807,0.067379690969731,0.0453034892112601,0.0451776118675939
808,0.0646826740786132,0.0409732156351016,0.0407322255476736
809,0.0619427541559598,0.0386851039794366,0.0382881567475603
810,0.0740524097806785,0.0466097730345529,0.046573089089923
811,0.0841110717421957,0.0527468511945063,0.0528401856652322
812,0.0777159403834242,0.0497139420023883,0.0496165818002532
813,0.0794439113892728,0.0502280123345307,0.0502192733093946
814,0.0741430221703865,0.047763517464684,0.0477831542864101
815,0.0627246106659802,0.0406344540785171,0.0405391252498755
816,0.0541195854360468,0.0348040352566397,0.0345831194438778
817,0.0642477601147306,0.0411340969684744,0.041218047262619
818,0.0727109348432517,0.0467464911548807,0.0468041533506194
819,0.0694706446656783,0.0458433338377955,0.0458435698525595
820,0.0655959981189559,0.0435098001128012,0.0435733345177557
821,0.0643445759277687,0.0426882288452662,0.0426118078332415
822,0.0567845646647479,0.037422729820642,0.0372837724786835
823,0.058777289608713,0.0377117012869066,0.0376010423619211
824,0.0699643625105985,0.046226145157026,0.0463945548070646
825,0.0744417830096768,0.0513381252416199,0.0519198788855996
826,0.0643219841651009,0.0460894161630663,0.0461566312638086
827,0.0640271493897058,0.0458385289409718,0.0456876461613105
828,0.057860879053597,0.0401609315673399,0.0397092915765889
829,0.0480183961142793,0.0289918572387413,0.02855231535461
830,0.0528661483901847,0.0313960220940744,0.0311867010878171
831,0.0592155008874291,0.0373793701644232,0.0375048902546337
832,0.0686039148633043,0.0428000610648203,0.0433136432444436
833,0.0683143282491965,0.0432053082110906,0.0434649401350922
834,0.0674108689485853,0.0405083509692592,0.0404372342132446
835,0.0582170304696181,0.0312382958763945,0.0310663419429701
836,0.0521006159500287,0.0251051480091205,0.0251094125086425
837,0.0533661402563496,0.0263337962603288,0.0265269485052643
838,0.0591425506335499,0.032638237395513,0.0329207573396719
839,0.0621808955720505,0.0342810670735904,0.0347242264439161
840,0.0670577238705511,0.0371388812138724,0.0375268303787855
841,0.0696691090810957,0.0357299808361943,0.0360084042864498
842,0.0601230486311563,0.029240384417677,0.0292327021890841
843,0.0538306612456261,0.0238710545353807,0.0237192307895162
844,0.0580406677126879,0.0290723203304133,0.0293782642992873
845,0.0657976492100108,0.0374706429401456,0.0376859329273854
846,0.0724694261232197,0.039051286533088,0.039401847863631
847,0.0723214212889044,0.0419116355222295,0.0420803969947941
848,0.0729784993121922,0.0344349688392559,0.0346911979356168
849,0.0622060514709337,0.027380586279427,0.027436585417062
850,0.0577453251839955,0.0228382124312445,0.0228309574768895
851,0.0557256553261957,0.0240530434154815,0.0241610977495723
852,0.0582740471955496,0.0286180655322179,0.0288086489484553
853,0.0613817408882086,0.030528681338407,0.0308639893782352
854,0.0640827705182493,0.0322251124341793,0.032271929564148
855,0.0686228987394744,0.0328904219412639,0.0329495505485239
856,0.0621466065947169,0.0283975564781639,0.0283621001728536
857,0.0562610992785913,0.0212902964661984,0.0212764746625094
858,0.0565247673012555,0.0241653336243522,0.0243203356283683
859,0.0591484808803307,0.0293548283232119,0.0293925815758393
860,0.0629541726838524,0.0315764981488271,0.0315859435098007
861,0.0641102407547607,0.0334656667320446,0.0335532147511957
862,0.0681595838912415,0.0336061900182091,0.0337398173809678
863,0.0650603632050937,0.0313305221061131,0.0315065656385397
864,0.0553762740725102,0.025378829220968,0.0253502656261236
865,0.0558376498264005,0.0268134586269671,0.0268158512045934
866,0.0600123559085406,0.0318919646142217,0.0319526457647752
867,0.0531133752001936,0.0342206815398051,0.0342995833590672
868,0.0548188410325245,0.0334714637034611,0.0335753087511835
869,0.0565835751642582,0.0324451325962775,0.0325785216453632
870,0.0486335057323884,0.0271245931417938,0.0273335325134612
871,0.0395068567314992,0.0192990404883372,0.0192671329919219
872,0.0434644668287924,0.023582979322391,0.023707051208202
873,0.0464874545471122,0.0276387458605196,0.0277889833484352
874,0.0651577370273289,0.0342506764985155,0.0344094673978926
875,0.0573776657694182,0.0312962711696336,0.0314765644860492
876,0.0543903912494104,0.0283976662346926,0.0284255392983065
877,0.0497778443105687,0.0244723115393883,0.0243662331984924
878,0.0440951441474168,0.0198028431899402,0.019833108920753
879,0.0438740534928278,0.020377261133954,0.0204414796275958
880,0.0474625528621384,0.0249176211573028,0.0250136875546553
881,0.0498293213091532,0.0264458539795384,0.0264222522476647
882,0.0501079057398197,0.0266323832679945,0.0266772622793004
883,0.0488668474218635,0.0253610234609563,0.025427885009507
884,0.043840752949514,0.0227902826352841,0.0228035962113256
885,0.0382128592599049,0.0174419946923039,0.0174091284072332
886,0.0393263593312596,0.0193674008767209,0.0194534682384113
887,0.0424657812144157,0.0233429439280893,0.0235045422974282
888,0.0474091244771623,0.0295367181198928,0.0297425379949734
889,0.050534457767863,0.0285298154810679,0.0287191499281266
890,0.047977524322552,0.0256568321875682,0.0257630885400975
891,0.0423484694052868,0.0223013699360826,0.0222497432208851
892,0.0369875622180322,0.0183001787058766,0.018288451707486
893,0.0374812550526475,0.018380151061135,0.0184005218411801
894,0.0414266253042942,0.0228651218001644,0.02294702572549
895,0.050624917920989,0.0293641289572289,0.0295232516318209
896,0.0438894614256437,0.0274488676362227,0.0276144196867672
897,0.0473468902382027,0.0277714333436965,0.0278918254428302
898,0.0402949499392952,0.0222372638525341,0.0222526165895351
899,0.0344537043523477,0.0173654249996453,0.0173261182459261
900,0.0354460849668708,0.0181357929209491,0.0182532407879478
901,0.0376929020945005,0.0220416076312498,0.0221823977446178
902,0.0441018121321572,0.0284439099985282,0.0286724511652646
903,0.0460246786889328,0.0296889633605366,0.0298134170438876
904,0.0451184344531522,0.0297301139118434,0.0297853567264717
905,0.0391429406404995,0.0253486865595654,0.0252385513905858
906,0.0344426800958023,0.0220532496942305,0.0219497766982466
907,0.0366093351165698,0.0218877314613896,0.0219363610131842
908,0.0423801648898789,0.0270377526154438,0.0271906118985661
909,0.0499718852189247,0.0285669848237303,0.0288634776629468
910,0.0535257290577694,0.0318409589523206,0.0320863516101763
911,0.0470375548270121,0.026314610008688,0.026391161823274
912,0.0438164864746621,0.0228980618255215,0.0229338235375319
913,0.0365622377621361,0.0178165917966835,0.0178316388425676
914,0.0390100852528252,0.0189896798772299,0.0190722000552236
915,0.0414601821781396,0.0226273648348358,0.02273937163534
916,0.0387912064186152,0.0213596078204138,0.0214927986370576
917,0.0414781466963074,0.0254370124548628,0.0256610761343217
918,0.0418596775714745,0.0248346147449112,0.0250139269992083
919,0.0401854883564352,0.0239381240819443,0.0240001881915633
920,0.0317426444222924,0.0182902233091037,0.0183005095081494
921,0.0325512065310629,0.0183039746905964,0.018415381278
922,0.0364261242098516,0.0222723481592021,0.0224433853510911
923,0.0345996110212766,0.0203432243039703,0.0204698995563714
924,0.0444369432631597,0.0256196065381078,0.0258313493343562
925,0.0431057933018128,0.0242690092304882,0.0244001548619909
926,0.0431270193025672,0.0239075477640646,0.0239384260940022
927,0.0343857197467933,0.0187674281578952,0.0187322349704728
928,0.0354788681806737,0.0192570523576997,0.0192648779456814
929,0.0383624427747552,0.0227824497032067,0.0228304875669129
930,0.0369874044442821,0.023015153130279,0.0230481941198457
931,0.0391686513243411,0.0244436181898353,0.0245704665475963
932,0.0413564005472711,0.0249117210646565,0.0249921545336594
933,0.0301460942084138,0.0184343193586273,0.0183746154290412
934,0.0254496438536294,0.0154166944351816,0.0153913254408791
935,0.0257127569820951,0.0141922620882381,0.014226251401924
936,0.0295513121279823,0.0179804396559961,0.0180444177585771
937,0.03008146753091,0.0189426620488136,0.0190353425761255
938,0.0342272940138334,0.0223652104930927,0.0225197982223448
939,0.0343179097853835,0.0225779636176706,0.0226445393362361
940,0.0284253701688375,0.0184342227531745,0.0183852372681752
941,0.0242023794060477,0.0150700681661891,0.0150146704474043
942,0.0242226101667348,0.0144448703170459,0.0144023285864326
943,0.0276657503087684,0.0174162124837409,0.0174964358640409
944,0.0334179445927281,0.0213948098226626,0.0214922548835623
945,0.0319943305357434,0.0212778279915861,0.0213887829149677
946,0.0310173449658883,0.0205468480502978,0.0205821933357709
947,0.0296294708727824,0.0191833656830506,0.0191264381548263
948,0.0268404865878921,0.0169862151250585,0.0169382306980654
949,0.0258923681157942,0.0151579016651766,0.0151280088030279
950,0.0304582855760679,0.0193176994276546,0.0194078269296351
951,0.0342614759023327,0.022827942274744,0.0229578157845421
952,0.0374689818192023,0.024341845711418,0.0245459028305611
953,0.037786082842345,0.0241302751627986,0.0242006113335048
954,0.0374229313726119,0.0234981284961933,0.0234845349500055
955,0.0280225434935267,0.0176486760679563,0.0176299166645337
956,0.0270375057408925,0.0158105703467414,0.0157762459560754
957,0.0308227281331192,0.0192261095080121,0.019221270448004
958,0.0336224600886064,0.0218814727539727,0.0219520629723972
959,0.037976526114612,0.0253806801328745,0.0254998371508882
960,0.0356073524770363,0.0237016548745034,0.0238556239090719
961,0.0338926799473076,0.0218988492789154,0.0219091735094269
962,0.0255387217585465,0.0165115555711238,0.0164896993632207
963,0.0249803726354087,0.0151424712151866,0.015120458261201
964,0.0295548884369365,0.0192830947408711,0.0193535442207178
965,0.0385121045434788,0.0239451841725117,0.0241188411162838
966,0.0425631026220056,0.0276616615690054,0.027813000041926
967,0.0349328613433227,0.0234108221539839,0.0234828774124411
968,0.0322402825006595,0.0213464306741335,0.0212368532298928
969,0.0286727596579424,0.0185197961361098,0.0183983075947824
970,0.0274276071062259,0.0170591467538695,0.0169826878158459
971,0.0324354254973413,0.0215713914369172,0.0215962976027311
972,0.0386948883615395,0.0286572604973641,0.0287290101732166
973,0.0377218109024272,0.0277666007471468,0.0278863781120315
974,0.037725828315197,0.026624734016519,0.0266833821279248
975,0.0340374417972381,0.0236310273053367,0.0235855579109205
976,0.0306623948234204,0.0208935633141075,0.02073393392898
977,0.0292029606757787,0.0183363977317255,0.0181495012364031
978,0.0358375795881539,0.0228922782372004,0.0229233508289259
979,0.0433264455270219,0.0276699576799873,0.0278098494782781
980,0.0429831595141453,0.0275965627229615,0.0277666073119067
981,0.0507377927253323,0.0305144296074266,0.0306181858492231
982,0.0402050234995815,0.0247771143748991,0.0247979479135036
983,0.0399765588019788,0.0223977278803133,0.022341872034877
984,0.0351357162030609,0.0186702667497986,0.0185721887531658
985,0.0416401065476784,0.0232331846738365,0.0232794637302266
986,0.0492432602905376,0.0280041891808277,0.0281965759466424
987,0.0521353944076022,0.0339945248242183,0.0342508277700648
988,0.056868338504125,0.035272115717426,0.0353860048298178
989,0.0401195889645352,0.0256205022893049,0.0254608341146929
990,0.0362414732254379,0.022854967213535,0.0227708328706035
991,0.0338998618470153,0.0204069814910568,0.0202583980261533
992,0.0409757680800326,0.0244842291381209,0.0244802990242112
993,0.0485692344455364,0.0294626891792199,0.0295782413727549
994,0.067496922385527,0.037285429676146,0.0376155532111615
995,0.0577667374159219,0.0328086515535467,0.0329819797983101
996,0.0499477641244208,0.0266087805103292,0.026603457615286
997,0.0480590499932563,0.025632650381003,0.0255925623077601
998,0.0412889943306646,0.0207491517053124,0.0207139501751242
999,0.0494090557130989,0.026821889960892,0.0269937250497626
1000,0.0592539377057691,0.0339464266406501,0.0342580644672735
1001,0.0596711936280989,0.0365439336718478,0.0367835113885768
1002,0.0603737654725899,0.035692909683502,0.0358529930028159
1003,0.0483910476728828,0.0281764272819945,0.028136427686676
1004,0.0412359062210292,0.0234141564672861,0.0232010578611642
1005,0.0395056835338281,0.021407268797881,0.0212551433413469
1006,0.0486192398926582,0.0275792871018563,0.0276596036333125
1007,0.0566601699672127,0.0334844632349258,0.0336656267238892
1008,0.061690471724795,0.0377827732790045,0.0380954382186621
1009,0.0586749359569595,0.0343855479771848,0.0347114964939985
1010,0.0549701266875494,0.0313467549611282,0.0313694377439022
1011,0.04687740405807,0.026208210869663,0.0261086718391109
1012,0.0423165752600352,0.0234438637386411,0.0234688763088681
1013,0.0502874383883405,0.0302568599191679,0.0304722472839992
1014,0.0576884597026088,0.0367624059181755,0.0370293716093608
1015,0.0597554112149761,0.0390092989146269,0.0392435006462045
1016,0.0516539076890726,0.0335248492947965,0.0336266152191128
1017,0.0441347150832193,0.0277270322872257,0.0276247867574552
1018,0.0400458574869748,0.0245300123558252,0.0243795023808021
1019,0.0411333682583118,0.0245556900262327,0.0244602054787987
1020,0.0480638248397004,0.0308964589615916,0.0310150552234416
1021,0.0516115200174687,0.0352342727427721,0.0353715291194572
1022,0.0513056698499062,0.0350182267292419,0.0350973647479814
1023,0.0508318272219289,0.0344742763918161,0.0345881797984178
1024,0.0478822794031355,0.0293215665755052,0.0294506510400966
1025,0.0377039211016024,0.0232181215021175,0.0232465021144132
1026,0.0417908788325517,0.024939485842728,0.0251393995139743
1027,0.049036888589919,0.0315239597242206,0.0317509335301999
1028,0.0548628280735122,0.0368852825683786,0.0370849345045597
